dt,phase_1-0,phase_2-1,phase_3-2,phase_0-3
0.05,2.9813330660533666,-0.15600631436132445,-2.7320827111688284,-0.09324404052321357
0.06,2.972161728489368,-0.08369392747030524,-2.820004517624872,-0.06846328339419133
0.043,-3.112072605008169,-0.1663814939181369,-2.851530012701631,-0.1532011955516498
0.033,3.0096874848667747,-0.0745976514372544,-2.949842444800869,0.014752611371348555
0.05,3.101452649440238,-0.176029072682058,-2.8778660007814776,-0.0475575759767027
0.046,2.971054607866461,-0.16730005564538095,-2.865111622116977,0.06135706989589698
0.054,2.985830988238393,-0.134987555904828,-2.765356365378644,-0.08548706695492081
0.039,3.0193191263455748,-0.21547274050096962,-2.6005810235513698,-0.2032653622932352
0.056,3.060026354684305,-0.239670030035073,-2.7384572474601785,-0.08189907718905359
0.038,3.0557632354022584,-0.1775868145895798,-2.8385245188060666,-0.03965190200661181
0.047,2.9562909098602743,-0.14478260126919734,-2.794112648564911,-0.017395660026165872
0.049,3.051502959756423,-0.10696761139058002,-2.7279071165089093,-0.21662823185693358
0.048,2.968869205925608,-0.10322392298233554,-2.7705669401028787,-0.0950783428403937
0.054,2.885408322390112,0.004648947262149162,-2.787367035034602,-0.1026902346176589
0.046,2.9883058557469333,-0.18896313565338008,-2.8311563661478942,0.03181364605434099
0.05,3.0944944834775767,-0.142573883016069,-2.8726334857077775,-0.07928711475373029
0.048,3.083782622422669,-0.08669125029788907,-2.9552197428622153,-0.04187162926256479
0.05,3.1309848235807665,-0.260511718910524,-2.8497722248516064,-0.020700879818636206
0.045,2.928254756108183,-0.08684335266595322,-2.7502287637589413,-0.09118263968328846
0.047,3.05463671337216,-0.21527667053100985,-2.8809086293650754,0.04154858652392574
0.05,2.9650456270187115,-0.21843896467831356,-2.7582795801702034,0.01167291782980572
0.043,3.0374418360888633,-0.1387307465590578,-2.757782182439637,-0.14092890709016884
0.052,3.050641195508655,-0.19456233772692166,-2.9111578675390124,0.05507900975727902
0.047,3.0343196323759445,-0.16528044107969456,-2.8008968213988914,-0.06814236989735856
0.049,3.019318744017135,-0.1397676201075499,-2.950653009296465,0.0711018853868794
0.052,3.0674825647672153,-0.2523722683455338,-2.707119637633173,-0.10799065878850864
0.042,3.0484231876296626,-0.18631942015188316,-2.970320609540427,0.10821684206264763
0.049,3.006376399367695,-0.18332021473900975,-2.8934771738268807,0.07042098919819592
0.048,3.018164502739056,-0.24118191196350516,-2.821417241892672,0.044434651117121166
0.047,3.0180715136172602,-0.28937410321318413,-2.7915985827055234,0.06290117230144765
0.049,3.033150390314035,-0.17327019302020652,-2.8753801724419303,0.015499975148102179
0.047,3.040857079520656,-0.3185481556655199,-2.8248639018608794,0.10255497800574312
0.052,3.0157256122540863,-0.3134800672190725,-2.826477414433728,0.12423186939871414
0.046,3.066038015586925,-0.3260829962591089,-2.8759527009722565,0.13599768164444048
0.052,2.9469720932003214,-0.24550943111910578,-2.8847278647155785,0.1832652026343633
0.045,3.1096896675419057,-0.3061893298629642,-2.8801221902207983,0.07662185254185704
0.046,2.9756916115457015,-0.21106410616903623,-2.8923736737701327,0.12774616839346767
0.051,3.0093682406509807,-0.2726617761937163,-2.888159811002779,0.15145334654551443
0.044,3.056964835732643,-0.4067676152844013,-2.6783168759161344,0.028119655467892933
0.049,3.0040486516078677,-0.3486058487374088,-2.7917163185355474,0.13627351566508836
0.047,-3.103433104131638,-0.3217412721985373,-2.9360781154451177,0.07806718459570616
0.049,3.0960336282107828,-0.39482179573673615,-2.8449859263840684,0.14377409391002158
0.052,3.0527082046492953,-0.4325505284505781,-2.6722235580901086,0.05206588189139145
0.051,3.0663456447426425,-0.3773882210210779,-2.84192327739774,0.1529658536761754
0.043,-3.097042810108224,-0.4894443605575173,-2.8429829391155494,0.14628480260170412
0.045,3.0373115624721034,-0.4057619315152014,-2.6974873959619163,0.06593776500501403
0.049,-3.0726060746124046,-0.477503441029637,-2.8041718326396268,0.07109604110208191
0.048,3.031892160461405,-0.3400110920635281,-2.979424383247185,0.28754331484930795
0.052,3.02479842968108,-0.5175168390552612,-2.7456085529407326,0.23832696231491343
0.047,3.0327757309935808,-0.3941560088030655,-2.8596976790036996,0.221077956813184
0.049,-3.134950117360639,-0.4588632208635534,-2.946517646375479,0.2571456774200849
0.051,3.048321134824429,-0.4163034870504861,-2.9112756445111407,0.2792579967371977
0.046,3.016556344975029,-0.3862577443859551,-2.806650799550035,0.1763521989609611
0.047,3.0202274875513706,-0.441166902149654,-2.9011692841153653,0.32210869871364856
0.05,3.0770921548560337,-0.5364806857789796,-2.7696773043432645,0.22906583526621044
0.049,2.9908189754506433,-0.43285953065753546,-2.8475794397428045,0.2896199949496967
0.057,2.9934257266445647,-0.41297209709024496,-2.8437773835349147,0.263323753980595
0.047,3.011619332202101,-0.4579841783097023,-2.767459553712964,0.2138243998205654
0.035,2.972974265748259,-0.3857850548899005,-2.8027026089359124,0.21551339807755354
0.063,2.9920918374999346,-0.36933164268870144,-2.784152475741532,0.16139228093029884
0.039,2.994792471287556,-0.46156656137705643,-2.754673891619662,0.2214479817091624
0.052,3.0734540616740893,-0.6439277627761499,-2.700965921699285,0.27143962280134565
0.041,2.9832200657033194,-0.4536678760396574,-2.7147912673989065,0.1852390777352445
0.047,3.0885832098972887,-0.49155100949554315,-2.8998357660384455,0.3028035656367
0.048,3.025732290097986,-0.418152495493914,-2.9467656071007053,0.3391858124966331
0.045,3.0115084909522163,-0.4524514947803276,-2.8572795760718694,0.29822257989998074
0.044,3.0451731045599737,-0.5670953267774801,-2.8487501569963016,0.370672379213808
0.051,3.09148270381615,-0.591800331501632,-2.8583574047508167,0.3586750324362993
0.046,3.0971393429534406,-0.6697764817466751,-2.6819449078698834,0.2545820466631183
0.055,3.0064699888446467,-0.582983319468386,-2.7912163556247247,0.3677296862484642
0.044,3.060845041847195,-0.35812902147317066,-3.066731334456782,0.36401531408275783
0.046,3.1134334860430024,-0.6123672204001588,-2.806483573803772,0.3054173081609282
0.055,3.0046577206270495,-0.642856817708378,-2.8006252967313077,0.43882439381263605
0.047,3.0739084268442585,-0.5812362189857101,-2.907986620545108,0.4153144126865595
0.044,-3.102899369374546,-0.58884387997269,-3.000503370391901,0.4090613125595503
0.049,3.0035976624798804,-0.5419131333076468,-2.83102559014795,0.36934106097571656
0.046,2.956271980965111,-0.6892206261724713,-2.568490336650987,0.3014389818583472
0.05,3.0452684022011103,-0.5760616801333444,-2.9372518758811363,0.46804515381337064
0.047,3.0630386252236,-0.6675595370071654,-2.837536107579543,0.44205701936310837
0.049,3.0912099623871807,-0.6229889619428522,-2.794013980040036,0.3257929795957077
0.052,3.0456533406145554,-0.6337869097251436,-2.627020159792228,0.21515372890281562
0.045,3.0349633333303228,-0.5265292205630928,-2.8226115040299247,0.31417739126269495
0.044,3.1306046518856943,-0.6041869153203545,-2.920856297267971,0.39443856070263106
0.051,3.0698566222669075,-0.600639700216225,-2.712490961372392,0.24327403932170974
0.049,3.0510232931340777,-0.5560845479689951,-2.7783332677755097,0.28339452261042714
0.048,3.009797500443055,-0.5755789147182284,-2.8878369944148834,0.453618408690057
0.052,3.095346397842798,-0.73131811038704,-2.6166768982017388,0.252648610745981
0.044,3.0586351337429925,-0.5285200165896445,-3.0291830773619193,0.49906796020857164
0.05,3.067017755691839,-0.6793124036434215,-2.7984513255914343,0.41074597354301656
0.048,3.044321836612633,-0.649109568719287,-2.776192567253874,0.3809802993605279
0.048,2.988035396388082,-0.7851663978917974,-2.7616638418840664,0.5587948433877816
0.044,3.024746209104672,-0.6851078597696281,-2.8201805686585963,0.48054221932355207
0.042,3.0504879554264104,-0.6856444752475547,-2.880027059873096,0.5151835796942402
0.058,-3.0830449474028327,-0.7848100677987658,-2.735771587005307,0.3204412950273192
0.043,3.088694778198676,-0.6081387875832454,-3.074133355932582,0.593577365317151
0.045,2.9757811149212863,-0.6725954609020615,-2.866246152551738,0.5630604985325134
0.055,3.0376824564181653,-0.7660671318933281,-2.7637612704251033,0.4921459459002661
0.046,2.972632296443862,-0.7805759922070739,-2.8011284409117616,0.6090721366749735
0.047,2.975386817086768,-0.8010631864422557,-2.811908870501699,0.6375852398571871
0.045,3.1361389884149746,-0.7497970369668454,-2.878575222649798,0.4922332712016687
0.051,-3.1098383665775606,-0.8551008639827534,-2.815004257832464,0.4967581812131916
0.056,3.098845754494652,-0.8192305787883721,-2.8779730123967866,0.5983578366905068
0.048,3.0737935724699006,-0.7943427209824443,-2.8836836824812466,0.6042328309937904
0.05,3.071087627542577,-0.7599956700410769,-2.836172217775994,0.5250802602744942
0.04,3.0209170595781565,-0.9063961689630373,-2.7468251390572545,0.6323042484421354
0.049,3.0401130283735833,-0.8360715381006242,-2.6712931096682415,0.46725161939528254
0.049,2.946625480206078,-0.7452019166479946,-2.833651007291855,0.6322274437337713
0.045,2.963212161679128,-0.8038168679566036,-2.639070525987294,0.4796752322647697
0.053,3.006066426035776,-0.7841807328260968,-2.875732212773931,0.6538465195642518
0.045,3.032904543592731,-0.7247201179912915,-2.9763336584424755,0.6681492328410362
0.049,3.025098150993026,-0.7838063828922314,-2.9824349580525173,0.7411431899517228
0.045,2.9600620977859897,-0.744672538027619,-2.86807478279003,0.6526852230316595
0.052,3.0143014783572686,-0.8519349671140423,-2.8063327522436143,0.6439662410003881
0.041,2.9318076399861326,-0.8249991423508196,-2.856006035293079,0.7491975376577663
0.051,3.0834628282785315,-0.9770487311263468,-2.9437863285363446,0.8373722313841603
0.051,3.0802092440495663,-0.9508197491179581,-2.7863949195828046,0.6570054246511964
0.044,2.8749868952138797,-0.8940494208894824,-2.7519441026749494,0.7710066283505519
0.05,2.9306190489641866,-0.9525233392040278,-2.724395693422239,0.7462999836620804
0.046,3.016780985966135,-0.8507071498131544,-2.8445830298479113,0.6785091936949301
0.051,3.1306726402164022,-0.9094788703817667,-2.945320571757422,0.7241268019227863
0.045,3.1230087521482637,-0.9177402509999799,-2.9562982040898373,0.7510297029415536
0.047,2.9936469788161206,-0.975924769810558,-2.76648893673767,0.7487667277321074
0.048,3.0753202102357697,-1.0944211818551468,-2.607162990958629,0.6262639625780064
0.05,3.013429014417383,-1.0361289292301759,-2.7328228038547207,0.7555227186675132
0.05,2.9404494640896846,-0.9622701180831968,-2.812855930141443,0.8346765841349553
0.042,2.9567320940761803,-0.9313297890552822,-2.741309043672206,0.7159067386513084
0.053,2.983598305120384,-1.0277231362041679,-2.850399926949082,0.8945247580328661
0.045,2.947287276263513,-0.9930106561857664,-2.851556363560614,0.8972797434828677
0.057,3.091141145717771,-0.9474208972495584,-2.8889523725505866,0.7452321240823737
0.048,3.031596046615601,-0.9276800840171732,-2.8337509504579383,0.7298349878595104
0.064,3.0090467962496827,-0.940757021520271,-2.820090631244443,0.751800856515031
0.094,3.0884364283795596,-1.008278489999047,-2.846198115283298,0.7660401769027853
0.003,3.044392495241825,-1.1393764268481483,-2.6657570792648753,0.7607410108711986
0.028,-3.075961772745417,-1.1851606699089767,-2.893270736787301,0.8712078722621084
0.045,3.1333267793680295,-1.130217206160274,-2.7202443830506935,0.7171348098429381
0.048,-3.121384748677693,-1.1427087252330965,-2.710025874661433,0.6909340413926363
0.05,-3.12552221616299,-1.2444823634642936,-2.806043934960908,0.8928632074086053
0.045,-3.135713056873226,-1.2082748454510681,-2.7827555549087992,0.8435581500535068
0.049,-3.0754826668622655,-1.261187721959881,-2.9263137547755216,0.9797988364180817
0.044,3.09871781012648,-1.2047734700282893,-2.7474334638144677,0.8534891237162768
0.05,3.1118696305669378,-1.1127543669914925,-2.945116092874162,0.946000829298717
0.047,-3.105804186701832,-1.1654773575193451,-2.9351273631705985,0.9232236002121885
0.049,3.1006207381583444,-1.1900749968551763,-2.8328508205619807,0.9223050792588126
0.049,3.120915167211206,-1.172997778781949,-2.7283785198440476,0.7804611314147908
0.048,3.074866065364688,-1.1648793265478414,-2.8509289328013567,0.9409421939845102
0.048,-3.1359306824501854,-1.0266521068347305,-3.008973905188379,0.8883713872937085
0.047,3.1136932739717773,-1.1475540808192566,-2.9052867083714893,0.9391475152189684
0.051,3.0268125539102395,-1.169285977480364,-2.790321136249989,0.9327945598201137
0.045,2.965301861607676,-1.157479085907012,-2.742287802551566,0.9344650268509023
0.048,3.061658754941555,-1.0254388295355705,-2.89175199459558,0.8555320691895949
0.054,3.004259109264382,-1.124746386710179,-2.743543409343563,0.8640306867893598
0.047,3.0584542571730338,-1.1831901616136329,-2.6846700879405936,0.8094059923811926
0.05,3.029903846856229,-1.1507690628159992,-2.6404559287532416,0.7613211447130118
0.046,3.0056783239961673,-1.065778328318289,-2.8125582414188126,0.8726582457409342
0.047,-3.0601138002100368,-1.134841914082607,-2.8809646766259474,0.7927350837390043
0.048,3.068995437511529,-1.1521677584203815,-2.789091723797558,0.8722640447064105
0.051,3.067523763409937,-1.0715258619497596,-2.8636659115251533,0.8676680100649763
0.047,3.0508026566747004,-1.1502532296522865,-2.825372349818669,0.9248229227962551
0.044,2.9751017944831384,-1.1849635196289248,-2.7324648384115995,0.9423265635573855
0.055,3.1088364820311885,-1.304945781173868,-2.883584099940479,1.0796933990831588
0.044,3.0989908277164746,-1.1967343207296588,-2.876769248975642,0.9745127419888259
0.042,3.055490205581688,-1.3077256728221647,-2.7529121489424555,1.0051476161829325
0.052,2.987561769101836,-1.275546995217176,-2.787543576122388,1.075528802237728
0.046,3.106633605676501,-1.3582654649278922,-2.7376496416958562,0.9892815009472473
0.052,-3.127789608163592,-1.3260355037494718,-2.838397607953028,1.0090374126865052
0.045,3.029632039230555,-1.194244160043349,-2.8981677991306296,1.0627799199434234
0.05,2.9404288364324427,-1.2348226200643073,-2.838886196715317,1.133279980347182
0.043,3.041616084766241,-1.437656734097552,-2.6352081636029885,1.0312488129342996
0.051,3.076679399410199,-1.387279010747353,-2.765148421094769,1.0757480324319226
0.045,3.100324789148208,-1.3980072150616032,-2.8301941564880644,1.127876582401459
0.046,3.0752074224286576,-1.2932863276973385,-2.8878113343911487,1.1058902396598296
0.055,-3.058344367446944,-1.3139809294254134,-2.920030318070484,1.0091703077632546
0.047,3.0631893154765697,-1.2394990314665753,-2.934536910769995,1.1108466267600006
0.049,3.0584556521239548,-1.3431415233069626,-2.787911516583818,1.072597387766826
0.044,2.992590774204531,-1.3459199992953834,-2.8405325403549635,1.1938617654458157
0.054,2.9693233432241124,-1.3253365134172668,-2.6976655507853016,1.0536787209784557
0.048,3.060169838537964,-1.364400823632421,-2.735806661591477,1.0400376466859338
0.048,2.9565169640098965,-1.2003589314474705,-2.8039837182415424,1.0478256856791166
0.047,2.9770425378317382,-1.296605404061086,-2.673484666272451,0.9930475325017987
0.05,2.9542415132124624,-1.2445668887632755,-2.771711627584013,1.062037003134826
0.044,2.9549934233204342,-1.3608139732685056,-2.749829144800694,1.155649694748766
0.044,2.9593002328931775,-1.226744440718576,-2.868307913663798,1.1357521214891964
0.047,3.05887432371992,-1.2888728083819279,-2.8751084424072064,1.1051069270692142
0.052,2.9419949711598026,-1.350757136589244,-2.6108814371425515,1.0196436025719933
0.047,2.941414886286589,-1.3210881995336867,-2.82130009219683,1.2009734054439278
0.052,2.918873538757179,-1.347425912235184,-2.6972676341302666,1.1258200076082718
0.042,3.02405849850798,-1.284495537107399,-2.8762711045239024,1.1367081431233217
0.052,2.925295679792456,-1.2765909714128842,-2.9353034575074393,1.2865987491278674
0.046,2.966807053627267,-1.242141257279585,-2.844798545778358,1.1201327494306759
0.052,2.8881160047538414,-1.3962581232081888,-2.6212997570768044,1.1294418755311517
0.048,2.95327998588518,-1.3103399987820599,-2.7789829134282553,1.136042926325135
0.045,3.0105355763564865,-1.3496211419641635,-2.8019721093033962,1.1410576749110735
0.048,2.979278361155933,-1.385962321979327,-2.8702898791714255,1.2769738399948196
0.044,3.0199103713122692,-1.4540820703213881,-2.803225125703063,1.237396824712182
0.05,3.0332065226745706,-1.3271659193958285,-2.9282829529978818,1.22224234971914
0.052,3.00005542415668,-1.3642857250372686,-2.8968970424361062,1.261127343316695
0.044,2.9866608447780707,-1.4748669347822414,-2.6639811930697106,1.1521872830738809
0.049,2.963252914418672,-1.3920033873771869,-2.902369572117114,1.3311200450756286
0.05,3.0020643170366808,-1.4336051482320498,-2.7846051786216313,1.216146009817
0.049,2.854607300044866,-1.3017290052316552,-2.640331735804142,1.087453440990931
0.049,2.775504540446498,-1.2662828586466273,-2.677740846356233,1.1685191645563624
0.046,2.868415725775881,-1.2964800994572552,-2.652268051040673,1.0803324247220474
0.049,2.8613277505697865,-1.2992484190559115,-2.5640883842925395,1.0020090527786643
0.049,3.0126330718474894,-1.293936878231354,-2.9258055920294797,1.2071093984133443
0.048,2.921027202528859,-1.3027446499505493,-2.8833215900011346,1.265039037422825
0.044,3.011699654374884,-1.2814589115285115,-3.005131090051097,1.2748903472047242
0.05,2.781187398862651,-1.367132612365145,-2.617404094256628,1.2033493077591217
0.049,2.904105880870293,-1.3458991926813537,-2.8572035457257434,1.2989968575368045
0.052,2.920207386936297,-1.3610058718684874,-2.8150954917916904,1.2558939767238808
0.041,2.8580291741705492,-1.4662872252917698,-2.644193557868458,1.2524516089896787
0.048,2.7387349195403425,-1.2724856445889245,-2.7267472968995095,1.2604980219480912
0.049,2.912389905690197,-1.4451424663005548,-2.708860009392921,1.2416125700032785
0.047,2.951649597283553,-1.5023252017657673,-2.8846022557540745,1.435277860236289
0.049,2.906616247361068,-1.3811262011460381,-2.805003900951283,1.2795138547362532
0.048,2.837496383432941,-1.4552831902761878,-2.743734444860323,1.3615212517035695
0.044,2.8120001950944347,-1.4577250805986306,-2.7170872883324533,1.3628121738366497
0.049,2.8975095839932132,-1.4921846111909178,-2.766315368772634,1.3609903959703382
0.046,2.903329647841616,-1.481321193382694,-2.781449572489492,1.3594411180305699
0.058,2.856143385578878,-1.4168947153941112,-2.7698036868097113,1.3305550166249442
0.041,2.877049519776925,-1.4607509852347649,-2.6845915486746126,1.2682930141324527
0.049,2.9247692309469007,-1.4732596537775546,-2.760992984495469,1.309483407326123
0.049,2.8035403568250343,-1.4517529923312935,-2.812955489691267,1.4611681251975264
0.051,2.859720476737503,-1.4447451932563065,-2.755698342848316,1.3407230593671193
0.048,2.907850632263315,-1.469042718638613,-2.8815292084466337,1.4427212948219315
0.046,2.895145176991897,-1.5018223813935845,-2.8165399679495495,1.4232171723512368
0.048,2.7947842204789493,-1.4224698038117862,-2.7015069751833964,1.3291925585162334
0.043,2.8995143206575666,-1.3367731448067806,-2.854277473880886,1.2915362980300995
0.048,2.885914689973618,-1.4666611508438294,-2.6238618810311896,1.2046083419014009
0.052,2.8362855309043806,-1.5004363194460408,-2.6860512385756663,1.3502020271173267
0.048,3.0001450073744027,-1.4689768504422245,-2.9203260747763453,1.3891579178441673
0.048,2.907201718166637,-1.5300489006355564,-2.731573156833576,1.3544203393024954
0.043,2.870774041352757,-1.428541776808604,-2.7724949435354302,1.3302626789912773
0.054,2.765578415568755,-1.401725366046714,-2.5981849447176257,1.2343318951955846
0.048,2.7983512955726457,-1.3965984939020344,-2.8039216176166826,1.4021688159460717
0.049,2.9194384617749454,-1.316611105951114,-2.923505991342701,1.3206786355188698
0.047,2.8357188132940974,-1.3064481774137018,-2.9064541156206785,1.3771834797402827
0.043,2.7891552627849183,-1.3345095002034948,-2.6533913088257224,1.1987455462442986
0.052,2.7378830175827287,-1.382641378760974,-2.658091913441042,1.3028502746192878
0.049,2.8384822784454493,-1.4042107342928303,-2.769221111233188,1.3349495670805684
0.048,2.911702701458601,-1.393951733815647,-2.832701914121189,1.3149509464782352
0.046,2.832964378433657,-1.3443896168598408,-2.670215217385518,1.1816404558117017
0.047,2.8789979889418995,-1.3601028189514073,-2.665097372308447,1.1462022023179548
0.053,2.950202511839352,-1.4210378505830905,-2.7426990448524657,1.2135343835962042
0.045,2.8717248246825133,-1.4428550161558655,-2.7828732030826755,1.3540033945560277
0.048,2.887733773833011,-1.529842236933792,-2.6043576828925423,1.2464661459933235
0.049,2.911495143013524,-1.4868486655806505,-2.8445141685420916,1.419867691109218
0.046,2.97013312899763,-1.4368799173393665,-2.8532481414306345,1.3199949297723708
0.048,2.855730310372311,-1.4575336871904763,-2.677884514872671,1.279687891690836
0.05,2.9127353635108335,-1.3833607848457938,-2.8429897577743395,1.3136151791092996
0.05,2.790902341091082,-1.3457535402651657,-2.7040024719303104,1.2588536711043943
0.045,2.7927094342667833,-1.480956155748284,-2.5715735902730543,1.2598203117545548
0.047,2.8965620520864377,-1.5386060133503292,-2.512448012390292,1.1544919736541834
0.054,2.9123794329474584,-1.4499908823762115,-2.633486983508285,1.1710984329370384
0.047,2.843333171422972,-1.3443408913767458,-2.697705134866753,1.1987128548205268
0.048,2.890718197692914,-1.4283522255287673,-2.7517029524630563,1.2893369802989092
0.049,2.8556202510471107,-1.4257809846013254,-2.745309551254471,1.3154702848086859
0.053,2.7187661291039653,-1.2796359691983477,-2.728124723554174,1.2889945636485562
0.041,2.859792525105888,-1.3549293265533282,-2.790669195677742,1.285805997125182
0.049,2.647879942140974,-1.2705926197384796,-2.712416388849668,1.3351290664471733
0.051,2.659712157716421,-1.3752959726271172,-2.579520164258089,1.2951039791687848
0.042,2.66535339355188,-1.429073096140804,-2.6342423120093224,1.397962014598246
0.049,2.8086179966986515,-1.4680239652915288,-2.6803083035225947,1.339714272115472
0.045,2.844831826595915,-1.430636155534268,-2.845880170886072,1.4316844998244251
0.052,2.775100940362315,-1.551492572841458,-2.577592468242392,1.3539841007215354
0.046,2.8828731761486455,-1.5299571642403162,-2.7651674544482283,1.412251442539899
0.051,2.789289669135223,-1.4858421346690855,-2.732312075861755,1.4288645413956178
0.044,2.793627612665183,-1.5334064281172126,-2.579565533026285,1.3193443484783147
0.045,2.7390093290566164,-1.4144453806938109,-2.5439784411771744,1.219414492814369
0.048,2.7658994557267307,-1.340578359873436,-2.7960946120590946,1.3707735162058001
0.047,2.6821337381648567,-1.4775253150141634,-2.452651537174782,1.248043114024089
0.049,2.631283866135296,-1.4457809258788625,-2.465927290659011,1.2804243504025772
0.048,2.7044010158110448,-1.4175888058834487,-2.605244605903463,1.3184323959758666
