dt,phase_1-0,phase_2-1,phase_3-2,phase_0-3,dis
0.044,2.592866158415408,-0.0704808576755353,-2.7337366198759003,0.2113513191360283,19.88
0.056,2.53338855778543,-0.0589325210426755,-2.722320034882891,0.2478639981401367,19.93
0.046,2.5868424520925144,-0.0995082169412451,-2.766050793362414,0.2787165582111446,19.9
0.048,2.5714340923047687,-0.0049560819859698,-2.693780562644712,0.1273025523259125,19.97
0.046,2.612759105034349,-0.0371348770063674,-2.687598012109569,0.1119737840815875,19.85
0.053,2.537275100675605,-0.0864716077002488,-2.664265377337484,0.2134618843621279,19.81
0.04,2.6259720435823546,-0.1022368966013458,-2.806345615291887,0.2826104683108784,19.88
0.049,2.623354882074602,0.050733783369878,-2.879304205018694,0.2052155395742136,19.88
0.046,2.449510705692437,0.1689475243327207,-2.8043688898067427,0.1859106597815845,19.9
0.058,2.321499572030089,0.1337984527632884,-2.700506110844122,0.2452080860507449,19.92
0.056,2.333281128659189,-0.0450770891727477,-2.686259561970341,0.3980555224838992,19.92
0.061,2.301799625711615,0.1874527155894015,-2.8248277057702618,0.3355753644692452,19.94
0.045,2.474555034125436,0.0957840586727469,-2.7707485383110604,0.2004094455128774,19.94
0.053,2.617041852140906,-0.0387744137900007,-2.71508271064653,0.1368152722956249,19.91
0.054,2.4838552114004635,0.0660620680436797,-2.731147598187052,0.1812303187429087,19.94
0.055,2.681410837009045,-0.0634096577425784,-2.7519072039736456,0.1339060247071795,19.94
0.049,2.614808117723417,-0.0427584096303568,-2.6214944448480324,0.0494447367549723,19.94
0.046,2.515243285379713,-0.0672950788985781,-2.8288555556935355,0.3809073492124,19.98
0.058,2.396238863112835,-0.1314821406738576,-2.574993772558212,0.3102370501192347,20.01
0.048,2.598859424232784,-0.1694181471378732,-2.7573761392319778,0.3279348621370677,20.05
0.049,2.559261137049425,-0.0556856949073332,-2.835997148042137,0.3324217059000455,20.07
0.049,2.58833552271899,-0.147653077785967,-2.693624455062053,0.2529420101290303,20.08
0.038,2.3073697464268155,0.0320149296466963,-2.663092852507453,0.3237081764339412,20.07
0.048,2.4820502448975588,-0.0432589566618568,-2.733652478668517,0.2948611904328158,20.07
0.045,2.361824650747276,-0.0178401817603405,-2.6098604985157507,0.2658760295288154,20.01
0.045,2.492779565992952,-0.0437625572175801,-2.607420566593471,0.1584035578180996,20.02
0.04,2.242049792684697,0.0375661044605245,-2.7628930718207854,0.4832771746755632,19.94
0.044,2.5924107006410595,-0.1781728653800289,-2.594709053421741,0.1804712181607103,19.9
0.042,2.583922774149206,-0.1372034588073534,-2.730873873830207,0.2841545584883546,19.72
0.048,2.663334283753973,-0.2985648926773454,-2.6389205574069123,0.274151166330285,20.02
0.045,2.488103233515273,-0.1678368378649174,-2.8011189219642767,0.4808525263139213,19.97
0.048,2.5962383840176244,-0.1563928883257365,-2.7587202719125417,0.3188747762206539,20.17
0.048,2.434070849803853,-0.3708713482578963,-2.707081158478857,0.6438816569329009,20.14
0.044,2.7083843858092664,-0.5815738707045197,-2.627671193969148,0.5008606788644014,20.15
0.042,2.7538033149221297,-0.5783887665843819,-2.858030861324276,0.6826163129865283,20.13
0.044,2.6121670390285225,-0.424975878841894,-2.5868816407194912,0.3996904805328627,20.09
0.045,2.725880682708038,-0.3517220489249009,-2.9450949106839563,0.5709362769008187,20.11
0.043,2.6661178068536677,-0.3752684882709634,-2.8458709563030067,0.555021637720303,20.09
0.043,2.572453577786554,-0.2676555628975992,-2.9031055232881213,0.5983075083991664,20.12
0.046,2.8071743650642134,-0.4273200752751633,-2.8522256443620844,0.4723713545730342,20.13
0.042,2.644249082971758,-0.4926052671522115,-2.7894034494707243,0.637759633651177,20.16
0.041,2.891777932060044,-0.5531193905871342,-2.94428573649572,0.60562719502281,20.11
0.044,2.74901771711661,-0.5561527892225999,-2.5177320376366072,0.3248671097425971,20.07
0.038,2.858918604055348,-0.4114334714405083,-2.7675135471831025,0.320028414568263,20.08
0.046,2.6654907443533418,-0.4194984698884563,-2.908286634440602,0.6622943599757172,20.06
0.04,2.756970687013867,-0.4541125501562756,-2.849800015786779,0.5469418789291879,20.0
0.049,2.765129492061332,-0.379086137995748,-2.8851438807582053,0.4991005266926217,20.01
0.047,2.75692448962014,-0.5286027703751266,-2.8063270557273587,0.5780053364823458,20.02
0.041,2.731507716071745,-0.5364555770529934,-2.8222105845095475,0.6271584454907957,20.02
0.04,2.7998557499476573,-0.5414400665817508,-2.8692027614772866,0.6107870781113798,20.06
0.048,2.716568478091543,-0.5476581794249507,-2.7146185264863,0.5457082278197073,20.16
0.044,2.744904633485445,-0.5173343769044586,-2.7501454130529206,0.5225751564719336,20.07
0.038,2.8736385840352754,-0.7250928764679663,-2.832585828922291,0.6840401213549824,20.07
0.043,2.8582866441495867,-0.7190541633438368,-2.752722174230372,0.6134896934246211,20.08
0.042,2.7513956583469583,-0.5921978657473247,-2.8867356859652973,0.7275378933656642,20.1
0.046,2.798966618386582,-0.688605809733575,-2.7625567368408124,0.6521959281878055,20.12
0.042,2.6825923040806114,-0.6366433311816193,-2.6506743054316764,0.6047253325326843,20.07
0.06,2.82158658911985,-0.4872759104691118,-2.986929712700729,0.6526190340499913,20.05
0.069,2.8027546719476515,-0.5243048924904974,-2.810664838524999,0.5322150590678446,20.06
0.071,2.8045565421867256,-0.6906363245191909,-2.8156786511850496,0.701758433517515,20.04
0.073,2.6583013833207,-0.4390860562909523,-2.68462761462966,0.4654122875999124,20.1
0.114,2.6057291082973064,-0.4355749441020103,-2.8048605849252586,0.6347064207299623,20.18
0.051,2.515526810101945,-0.1597880548157266,-2.954484375753199,0.598745620466981,20.21
0.053,2.5084012836547784,-0.3122361063507717,-2.6671974432430114,0.4710322659390045,20.25
0.05,2.6684728867603376,-0.2039879880215465,-2.982661991055505,0.5181770923167135,20.25
0.048,2.5586618474414315,-0.3849737131684487,-2.8522687693136843,0.6785806350407019,20.27
0.046,2.6035502360991623,-0.309431495773287,-2.9084662027428605,0.6143474624169853,20.3
0.052,2.5915683198012807,-0.2408418673340051,-2.756173147275911,0.4054466948086353,20.27
0.051,2.3792840141654787,-0.1549210670721924,-2.649875891450104,0.4255129443568177,20.2
0.052,2.187677146927456,-0.072529047445542,-2.7172647766810765,0.6021166771991626,20.25
0.046,2.571317996194267,-0.272617021889135,-2.856993797741512,0.55829282343638,20.36
0.047,2.630580329360483,-0.41699360399191,-2.985213855219526,0.7716271298509535,20.24
0.046,2.582328048773289,-0.4878899661602631,-2.640842578590196,0.5464044959771703,20.33
0.046,2.6559342850548986,-0.422044217271899,-2.9020083177600218,0.6681182499770221,20.23
0.042,2.776034634228858,-0.5278438556018152,-2.7306699474040665,0.4824791687770238,20.27
0.053,2.578924327844577,-0.4098940972167244,-2.754626866677917,0.5855966360500644,20.25
0.047,2.4928604834933585,-0.4460894764914222,-2.817833544770904,0.7710625377689682,20.24
0.048,2.609761559043997,-0.5283701083167693,-2.757636480775138,0.6762450300479099,20.27
0.043,2.7648210561878663,-0.4871497847196983,-2.871783904007984,0.5941126325398153,20.2
0.045,2.6096270519474003,-0.3588634965635829,-2.75564960370818,0.5048860483243627,20.19
0.039,2.6141300867467088,-0.2775675296349317,-2.86022673865451,0.5236641815427328,20.22
0.047,2.6768776812010646,-0.4235691715442735,-2.858079883367221,0.6047713737104298,20.21
0.044,2.728364476309402,-0.5272668026102297,-2.8438718620918046,0.6427741883926322,20.19
0.044,2.6405157836548434,-0.4182636255564743,-2.802200985662338,0.5799488275639691,20.17
0.048,2.620562770956703,-0.3135188383857606,-2.990878605053248,0.6838346724823058,20.13
0.034,2.7977571417037663,-0.2987189403299265,-3.073247403190775,0.5742092018169348,20.14
0.047,2.6726647634744087,-0.3708252727436937,-2.889551327206452,0.5877118364757368,20.19
0.046,2.688887468810348,-0.3531376003712891,-2.9072810387909493,0.5715311703518903,20.18
0.04,2.611689371631243,-0.3753974496982388,-2.8508695891782607,0.6145776672452565,20.22
0.037,2.588082945209749,-0.4218528660687273,-2.7579294138232866,0.5916993346822649,20.26
0.046,2.686469858905237,-0.5314526711745573,-2.700513127085859,0.5454959393551796,20.33
0.045,2.8292502762141774,-0.7544447229341893,-2.829640949186477,0.7548353959064888,20.33
0.044,-3.0276526426140333,-1.147516714163318,-2.845097735458332,0.7370817850560961,20.36
0.047,2.9729593064611373,-1.1114987319115792,-2.7650552361800305,0.9035946616304726,20.35
0.053,-2.910498735374249,-1.335794980520722,-2.855708460225446,0.8188168689408309,20.36
0.043,2.029234505587028,0.1608580425771755,-2.7038883634948774,0.5137958153306743,20.51
0.04,-1.911021985448751,-2.820470410612084,-2.7538487587803666,1.202155847661615,20.48
0.043,-0.9330421613574348,2.750163927169902,-2.679497256372697,0.8623754905602299,20.18
0.047,2.21465956655753,0.1051803490965919,-2.7373438234759484,0.4175039078218266,20.23
0.048,2.5930402781891746,-0.1901911192287716,-2.9119514239392164,0.5091022649788134,20.22
0.04,2.3145511056770114,0.0167745907975265,-2.614050685941626,0.2827249894670877,20.24
0.046,2.3636760839580204,-0.03595622166252,-2.840020426690406,0.5123005643949057,20.39
0.042,2.442368693362386,-0.1231183551334682,-2.772932805132063,0.4536824669031458,20.14
0.039,2.271119154720983,0.0016353636210376,-2.9640704963235547,0.6913159779815339,20.52
0.041,2.63923026358101,-0.4029409771987306,-2.7524718425076373,0.5161825561253582,20.29
0.046,-3.0400138423883183,-1.3480051804977284,-2.6983517726710398,0.8031854883774999,20.53
0.044,-2.380291341468692,-2.1403210268760917,-2.660898422229443,0.89832548339464,20.39
0.046,2.804163374120849,-0.5709708955839173,-2.812768431383298,0.5795759528463665,20.36
0.039,2.853527412747209,-0.8443992780800682,-2.702598273055037,0.6934701383878965,20.4
0.046,2.947636636953753,-0.8808599235330556,-2.7021012592299933,0.6353245458092959,20.36
0.056,2.950766078404289,-0.8807613685762704,-2.6425217297783505,0.5725170199503322,20.4
0.045,2.840049480835841,-0.8238700537126518,-2.8128596137795245,0.7966801866563353,20.38
0.038,2.9435578109231586,-0.9389271710064536,-2.731037757876514,0.7264071179598092,20.36
0.047,3.0182736840299587,-0.9089669716488764,-2.688555484655778,0.5792487722746956,20.33
0.041,3.0388056114879376,-0.9158440425196016,-2.898400838263578,0.7754392692952428,20.34
0.045,2.953664097644907,-0.7372156412256727,-2.964131528222232,0.7476830718029979,20.33
0.046,2.9445592332177704,-0.8159749520404992,-2.7690496994550724,0.640465418277801,20.34
0.042,2.9383992112329462,-0.7468535049574793,-2.976268303832542,0.7847225975570755,20.37
0.053,2.9352533961216163,-0.7537106377721704,-2.7986676770960903,0.6171249187466443,20.3
0.052,2.857988248103743,-0.7124447591777163,-2.8477791083798816,0.7022356194538547,20.29
0.043,2.888447546088986,-0.5725767066069303,-2.872463429690474,0.5565925902084186,20.27
0.049,2.8181325635383545,-0.6122828990160902,-2.85720492567724,0.651355261154976,20.27
0.048,2.8527014680665395,-0.6149467124308298,-2.8821701593846187,0.6444154037489089,20.26
0.05,2.695264494821098,-0.3709488500012171,-3.117453088917716,0.7931374440978346,20.26
0.054,2.798815256199981,-0.5291926741925094,-2.975406689083643,0.7057841070761711,20.25
0.043,2.916754935777001,-0.6277087785544101,-2.866808117418548,0.577761960195957,20.24
0.055,2.674277745502016,-0.5449646284922411,-2.822335191301524,0.6930220742917497,20.25
0.045,2.7817290404597936,-0.566295288098442,-2.9371570641130864,0.7217233117517348,20.26
0.041,2.9111448624484457,-0.6398180150646295,-2.925488769934079,0.6541619225502626,20.26
0.038,2.860706176427832,-0.5566261839467206,-2.954440122111247,0.650360129630136,20.25
0.046,2.692246374990028,-0.5638829307729581,-2.892623671085937,0.7642602268688676,20.29
0.042,2.8406209715823825,-0.7337331871610789,-2.775364857193741,0.6684770727724376,20.32
0.039,2.7780493100823294,-0.7510485494539286,-2.715676124278165,0.688675363649764,20.36
0.042,2.879513275184298,-0.7092711941637041,-2.841833295796401,0.6715912147758075,20.35
0.041,2.751988430836024,-0.5092137688933451,-2.904243323359653,0.6614686614169741,20.38
0.045,2.73356612338938,-0.5084279040548562,-3.017435340958929,0.7922971216244052,20.39
0.039,2.8210577299153625,-0.6086741120494321,-2.8921483764599296,0.6797647585939992,20.36
0.043,2.825308017473377,-0.6362550357522864,-2.8275708160065136,0.6385178342854227,20.4
0.044,2.736214653637792,-0.535677877435384,-2.9358922059294725,0.7353554297270655,20.43
0.041,2.752230141987724,-0.661499966999287,-2.6073449051030946,0.5166147301146577,20.43
0.044,2.845499281025821,-0.6574424403571265,-2.9271363185894863,0.7390794779207914,20.43
0.036,2.789152372174323,-0.692089300202944,-2.936522347954948,0.8394592759835693,20.43
0.037,2.765662280419566,-0.7174985097804029,-2.7262384282595704,0.6780746576204073,20.41
0.046,2.800899955311804,-0.6857920897924524,-2.8836097212590275,0.7685018557396759,20.42
0.048,2.548756611293176,-0.5904960450769859,-2.647182224673779,0.6889216584575888,20.39
0.045,2.6476150999258348,-0.6028931324551638,-2.804241078903024,0.759519111432353,20.39
0.045,2.8586453203048308,-0.6993434703228906,-2.9296870220612514,0.770385172079311,20.37
0.045,2.6900970183377826,-0.6290529693035022,-2.853594540215038,0.7925504911807575,20.33
0.062,2.784251296129566,-0.664677950158791,-2.8262095056496737,0.7066361596788989,20.41
0.064,2.751468117419384,-0.6456601821658445,-2.9233658769262654,0.8175579416727259,20.37
0.106,2.628396392051346,-0.3756664138546109,-2.9131957248278315,0.6604657466310965,20.37
0.052,2.8465706957544072,-0.5437519044893007,-2.852599134525194,0.5497803432600881,20.36
0.039,2.756791211177571,-0.6744202886391216,-2.735753255645177,0.6533823331067276,20.44
0.036,2.565527279845256,-0.4417543822909034,-2.98615655257236,0.8623836550180078,20.42
0.042,2.7179496713921067,-0.7102477537789555,-2.750839171815412,0.7431372542022605,20.41
0.043,2.8115530622981666,-0.6322239989520261,-2.981486347414371,0.8021572840682306,20.36
0.045,2.8535551586797787,-0.5990333432267528,-2.9017927586598087,0.6472709432067826,20.4
0.042,2.828231900383292,-0.5649351277235035,-3.0088588654515003,0.7455620927917123,20.39
0.05,2.827814014923216,-0.6583530534659182,-2.928084257629102,0.7586232961718046,20.4
0.053,2.607957652229381,-0.6475933535605712,-2.652508553905718,0.6921442552369084,20.37
0.04,2.7532789586096333,-0.6113771819278798,-2.8349726878336416,0.6930709111518883,20.39
0.045,2.898994020354892,-0.6643867175034714,-2.9979740175810403,0.76336671472962,20.37
0.042,2.763264541922271,-0.6356533165780072,-2.8471965609735004,0.7195853356292365,20.42
0.041,2.7183748794664133,-0.6919531834161246,-2.8358845467707963,0.8094628507205076,20.42
0.04,2.712244236115673,-0.6979781314717812,-2.823233839737187,0.8089677350932953,20.42
0.046,2.7784706921951354,-0.7130407167178124,-2.7663600862538367,0.7009301107765133,20.43
0.04,2.829040204750579,-0.6248541336078193,-2.9379613172044974,0.7337752460617373,20.39
0.048,2.7209386392823607,-0.5981988518120019,-2.984044777494876,0.8613049900245173,20.43
0.042,2.717795852640381,-0.7973751908035,-2.705208433155434,0.7847877713185528,20.39
0.038,2.909231470480799,-0.7379203783619734,-2.817237716247558,0.6459266241287327,20.38
0.043,2.859179215543961,-0.8002776399558489,-2.7433023029310903,0.684400727342978,20.4
0.037,2.7015227621075004,-0.5457338815681034,-2.921029360621446,0.765240480082049,20.44
0.047,2.7964318533107155,-0.8125081528352536,-2.787823285119996,0.8038995846445339,20.45
0.055,2.7611823067324943,-0.7213454224192261,-2.9174958143589764,0.8776589300457082,20.49
0.054,2.773968108356997,-0.8163253505876936,-2.835517510858005,0.8778747530887022,20.48
0.049,2.7673150105606514,-0.8857413453981453,-2.8906121188557634,1.0090384536932573,20.48
0.053,2.6968262851839824,-0.8141008629521648,-2.864781184858124,0.982055762626306,20.5
0.055,2.876885431531152,-0.9906370713155128,-2.714687568839809,0.8284392086241701,20.49
0.049,2.7907946387535767,-0.8548928824633955,-2.899863252730003,0.963961496439822,20.5
0.051,2.793957544124836,-0.9130467661464894,-2.7987307992066226,0.9178200212282762,20.47
0.051,2.8436760271612638,-0.8859912814850599,-2.8646620526645266,0.9069773069883232,20.5
0.054,2.917330450343893,-0.9174838021422528,-2.971144075616614,0.971297427414974,20.5
0.044,2.84144978984963,-0.904780327402079,-2.799561575718214,0.8628921132706632,20.48
0.039,2.8056311933608167,-0.912408622336944,-2.836586744010233,0.94336417298636,20.47
0.041,2.879863666467707,-0.9026026464487716,-2.8658565841637054,0.8885955641447698,20.42
0.041,2.836175577552976,-0.8319264801955399,-3.048457085410816,1.0442079880533797,20.45
0.038,2.998661005558087,-0.9218189599530217,-2.9551204529249038,0.8782784073198378,20.47
0.046,2.891785022869408,-0.9477948396417925,-2.781864319739471,0.8378741365118556,20.44
0.04,2.864016922314803,-0.8477964874628853,-2.949710325344721,0.9334898904928038,20.46
0.048,2.893484688475963,-0.9187360343696372,-2.9255149398642,0.950766285757874,20.42
0.039,2.7813442599797447,-0.8852859931679479,-2.777164334347553,0.8811060675357563,20.43
0.044,2.73609783275441,-0.9430411379836224,-2.6186584230073686,0.8256017282365813,20.44
0.048,2.6699645820174447,-0.7508734407307696,-2.889465532090972,0.9703743908042972,20.47
0.05,2.774142611098244,-0.9953247451978318,-2.634724375704322,0.8559065098039104,20.52
0.091,2.83046880659553,-1.0328823543724432,-2.751347318547679,0.9537608663245924,20.47
0.067,2.831413568354073,-0.9796941282028868,-2.780420788236569,0.9287013480853824,20.53
0.04,2.874055630835971,-1.0976348891174237,-2.7074393448224483,0.9310186031039012,20.51
0.067,2.9469863734362245,-1.0740047155590966,-2.9264670626020584,1.0534854047249302,20.52
0.05,2.84133695679184,-1.126815213050123,-2.8249496876401192,1.110427943898402,20.49
0.036,2.785926318209737,-1.1691703550682353,-2.6751777208246,1.0584217576830977,20.52
0.037,2.7907927912317065,-1.033994519357725,-2.728823375635852,0.9720251037618703,20.54
0.041,2.851967693355401,-1.1477883135293636,-2.7547255607699603,1.0505461809439234,20.55
0.038,2.9593952182424945,-1.1838079661478458,-2.719858212026842,0.9442709599321936,20.58
0.038,2.9496314433005115,-1.1532131295807533,-2.924914496174008,1.12849618245425,20.59
0.039,2.902510568214061,-1.1991731825007903,-2.611454233051223,0.9081168473379524,20.57
0.037,2.938420117223079,-1.3683609312543463,-2.684736555878929,1.1146773699101968,20.57
0.038,2.9834169471694603,-1.194847767388537,-2.9076897417602283,1.1191205619793048,20.6
0.037,2.977162996390297,-1.2165813290894265,-2.7805624736444563,1.0199808063435858,20.56
0.038,2.9346960121611603,-1.220740713168107,-2.781644373742296,1.0676890747492425,20.56
0.041,2.882377019645097,-1.2405562561415662,-2.711227069333575,1.069406305830044,20.58
0.046,2.985578661730488,-1.2664134401003468,-2.771651419339246,1.0524861977091056,20.59
0.037,2.9556059270006028,-1.236365264860599,-2.7826305052366123,1.0633898430966089,20.59
0.041,3.020344364986245,-1.2380815003013084,-2.852320601814757,1.07005773712982,20.6
0.039,2.9556595085802875,-1.211765484257957,-2.873494053757675,1.129600029435345,20.61
0.042,2.9283748388959334,-1.0649203353056804,-2.8856342626268927,1.0221797590366393,20.62
0.044,2.914697694666992,-1.2167528861665082,-2.7458094122249195,1.0478646037244366,20.67
0.099,2.8994805374358688,-1.138661580156049,-2.979224766249601,1.2184058089697811,20.65
0.051,2.880181639977091,-1.214648530054423,-2.6813889954838377,1.0158558855611697,20.63
0.046,2.8875649830115027,-1.219145267073537,-2.72916271246533,1.0607429965273645,20.65
0.047,2.951711492316391,-1.1525197414509705,-2.873774729176812,1.0745829783113912,20.65
0.045,2.98225332429,-1.2306493234484723,-2.808454605936926,1.056850605095398,20.61
0.05,2.869395002389128,-1.0924675049115304,-2.868511979240683,1.0915844817630858,20.67
0.045,3.042700519060656,-1.1087928415096435,-2.8962303004730416,0.9623226229220294,20.67
0.042,2.902164135985203,-1.165389350794672,-2.675543810112025,0.9387690249214938,20.67
0.058,2.8008391700904114,-1.040022014091509,-2.7427101772135134,0.9818930212146108,20.68
0.059,2.9013759506536827,-1.1478443750928486,-2.78289903861888,1.0293674630580454,20.71
0.056,2.8768807921539192,-1.254108075612009,-2.6620610772877997,1.0392883607458894,20.78
0.063,2.9091935106683686,-1.2070846892407452,-2.7751789479981275,1.0730701265705045,20.77
0.044,3.108560348702367,-1.3468828686280134,-2.739841336207209,0.9781638561328556,20.76
0.056,2.955623146971034,-1.2899057850090805,-2.758211888227846,1.0924945262658918,20.75
0.048,3.0115876833790494,-1.3163088731451535,-2.7464123524019546,1.0511335421680588,20.79
0.062,3.035275738118333,-1.3623965871936592,-2.7249329137712373,1.0520537628465634,20.75
0.056,2.9479460788770098,-1.2663069818578372,-2.7795006815457035,1.097861584526531,20.71
0.048,2.9583621199891184,-1.2352578921643869,-2.7625886762324368,1.039484448407705,20.74
0.048,2.91649506599374,-1.176346416111539,-2.838420278170667,1.098271628288466,20.77
0.074,3.0380543285020787,-1.373430006400186,-2.797591196251733,1.1329668741498404,20.78
0.085,3.083940038937008,-1.2680104699899917,-2.746667187910507,0.9307376189634908,20.75
0.094,3.0553745430241164,-1.3602743442039869,-2.684610836216742,0.989510637396612,20.78
0.057,3.095861683995234,-1.1704350616876833,-3.0097323771031808,1.08430575479563,20.79
0.06,2.93430155256648,-1.136208314859756,-2.8368151267957016,1.0387218890889778,20.77
0.042,2.988585003763494,-1.2087552354916111,-2.820220356381204,1.0403905881093207,20.75
0.043,3.0092849069450023,-1.2862110526148092,-2.826226297450978,1.103152443120786,20.76
0.041,2.931980138313571,-1.2398082565882371,-2.841892927190961,1.1497210454656273,20.79
0.043,2.9293597932764257,-1.146061782558509,-2.798260027047086,1.0149620163291693,20.78
0.041,2.960220730003837,-1.1927127026982796,-2.7433241086540727,0.9758160813485148,20.76
0.045,3.1215308593156776,-1.4439674785287022,-2.769441761484574,1.091878380697599,20.76
0.038,2.906064095964084,-1.314898626765624,-2.7468986075751567,1.155733138376697,20.79
0.041,2.9937253645355195,-1.2625207400547238,-2.770901639824486,1.0396970153436906,20.82
0.042,2.9719278524488777,-1.3150944612526403,-2.637520816175975,0.980687424979738,20.77
0.041,3.028231248134226,-1.3823404944515572,-2.8778392450985923,1.231948491415923,20.75
0.042,3.0131222012204653,-1.3460895402599646,-2.954395648397058,1.2873629874365575,20.81
