dt,phase_1-0,phase_2-1,phase_3-2,phase_0-3,dis
0.033,3.0096874848667747,-0.0745976514372544,-2.949842444800869,0.0147526113713485,20.66
0.05,3.101452649440238,-0.176029072682058,-2.8778660007814776,-0.0475575759767027,20.68
0.046,2.971054607866461,-0.1673000556453809,-2.865111622116977,0.0613570698958969,20.68
0.054,2.985830988238393,-0.134987555904828,-2.765356365378644,-0.0854870669549208,20.64
0.039,3.0193191263455748,-0.2154727405009696,-2.6005810235513698,-0.2032653622932352,20.62
0.056,3.060026354684305,-0.239670030035073,-2.7384572474601785,-0.0818990771890535,20.59
0.038,3.0557632354022584,-0.1775868145895798,-2.8385245188060666,-0.0396519020066118,20.6
0.047,2.9562909098602743,-0.1447826012691973,-2.794112648564911,-0.0173956600261658,20.59
0.049,3.051502959756423,-0.10696761139058,-2.7279071165089093,-0.2166282318569335,20.57
0.048,2.968869205925608,-0.1032239229823355,-2.7705669401028787,-0.0950783428403937,20.55
0.054,2.885408322390112,0.0046489472621491,-2.787367035034602,-0.1026902346176589,20.51
0.046,2.9883058557469333,-0.18896313565338,-2.8311563661478942,0.0318136460543409,20.51
0.05,3.0944944834775767,-0.142573883016069,-2.872633485707777,-0.0792871147537302,20.48
0.048,3.083782622422669,-0.086691250297889,-2.955219742862216,-0.0418716292625647,20.49
0.05,3.1309848235807665,-0.260511718910524,-2.8497722248516064,-0.0207008798186362,20.44
0.045,2.928254756108183,-0.0868433526659532,-2.7502287637589413,-0.0911826396832884,20.46
0.047,3.05463671337216,-0.2152766705310098,-2.8809086293650754,0.0415485865239257,20.4
0.05,2.9650456270187115,-0.2184389646783135,-2.758279580170204,0.0116729178298057,20.39
0.043,3.0374418360888638,-0.1387307465590578,-2.757782182439637,-0.1409289070901688,20.39
0.052,3.050641195508655,-0.1945623377269216,-2.9111578675390124,0.055079009757279,20.41
0.047,3.0343196323759445,-0.1652804410796945,-2.8008968213988914,-0.0681423698973585,20.42
0.049,3.019318744017135,-0.1397676201075499,-2.950653009296465,0.0711018853868794,20.37
0.052,3.0674825647672157,-0.2523722683455338,-2.707119637633173,-0.1079906587885086,20.35
0.042,3.0484231876296626,-0.1863194201518831,-2.970320609540427,0.1082168420626476,20.37
0.049,3.006376399367695,-0.1833202147390097,-2.8934771738268807,0.0704209891981959,20.33
0.048,3.018164502739056,-0.2411819119635051,-2.821417241892672,0.0444346511171211,20.33
0.047,3.01807151361726,-0.2893741032131841,-2.7915985827055234,0.0629011723014476,20.33
0.049,3.033150390314035,-0.1732701930202065,-2.8753801724419303,0.0154999751481021,20.27
0.047,3.040857079520656,-0.3185481556655199,-2.8248639018608794,0.1025549780057431,20.29
0.052,3.0157256122540863,-0.3134800672190725,-2.826477414433728,0.1242318693987141,20.28
0.046,3.066038015586925,-0.3260829962591089,-2.8759527009722565,0.1359976816444404,20.22
0.052,2.9469720932003214,-0.2455094311191057,-2.8847278647155785,0.1832652026343633,20.28
0.045,3.1096896675419057,-0.3061893298629642,-2.8801221902207983,0.076621852541857,20.28
0.046,2.975691611545701,-0.2110641061690362,-2.8923736737701327,0.1277461683934676,20.29
0.051,3.0093682406509807,-0.2726617761937163,-2.888159811002779,0.1514533465455144,20.29
0.044,3.056964835732643,-0.4067676152844013,-2.6783168759161344,0.0281196554678929,20.26
0.049,3.004048651607868,-0.3486058487374088,-2.791716318535548,0.1362735156650883,20.25
0.047,-3.103433104131638,-0.3217412721985373,-2.9360781154451177,0.0780671845957061,20.22
0.049,3.0960336282107828,-0.3948217957367361,-2.8449859263840684,0.1437740939100215,20.22
0.052,3.0527082046492957,-0.4325505284505781,-2.6722235580901086,0.0520658818913914,20.28
0.051,3.0663456447426425,-0.3773882210210779,-2.84192327739774,0.1529658536761754,20.26
0.043,-3.097042810108224,-0.4894443605575173,-2.842982939115549,0.1462848026017041,20.22
0.045,3.0373115624721034,-0.4057619315152014,-2.6974873959619163,0.065937765005014,20.21
0.049,-3.0726060746124046,-0.477503441029637,-2.8041718326396268,0.0710960411020819,20.22
0.048,3.031892160461405,-0.3400110920635281,-2.979424383247185,0.2875433148493079,20.19
0.052,3.02479842968108,-0.5175168390552612,-2.7456085529407326,0.2383269623149134,20.18
0.047,3.0327757309935808,-0.3941560088030655,-2.8596976790037,0.221077956813184,20.21
0.049,-3.134950117360639,-0.4588632208635534,-2.946517646375479,0.2571456774200849,20.22
0.051,3.048321134824429,-0.4163034870504861,-2.9112756445111407,0.2792579967371977,20.22
0.046,3.016556344975029,-0.3862577443859551,-2.806650799550035,0.1763521989609611,20.23
0.047,3.0202274875513706,-0.441166902149654,-2.9011692841153653,0.3221086987136485,20.27
0.05,3.0770921548560337,-0.5364806857789796,-2.7696773043432645,0.2290658352662104,20.28
0.049,2.990818975450644,-0.4328595306575354,-2.8475794397428045,0.2896199949496967,20.3
0.057,2.9934257266445647,-0.4129720970902449,-2.8437773835349147,0.263323753980595,20.26
0.047,3.011619332202101,-0.4579841783097023,-2.767459553712964,0.2138243998205654,20.27
0.035,2.972974265748259,-0.3857850548899005,-2.8027026089359124,0.2155133980775535,20.25
0.063,2.9920918374999346,-0.3693316426887014,-2.784152475741532,0.1613922809302988,20.28
0.039,2.994792471287556,-0.4615665613770564,-2.754673891619662,0.2214479817091624,20.3
0.052,3.0734540616740893,-0.6439277627761499,-2.700965921699285,0.2714396228013456,20.28
0.041,2.9832200657033194,-0.4536678760396574,-2.7147912673989065,0.1852390777352445,20.26
0.047,3.0885832098972887,-0.4915510094955431,-2.899835766038445,0.3028035656367,20.29
0.048,3.025732290097986,-0.418152495493914,-2.9467656071007053,0.3391858124966331,20.31
0.045,3.0115084909522163,-0.4524514947803276,-2.857279576071869,0.2982225798999807,20.29
0.044,3.0451731045599737,-0.5670953267774801,-2.8487501569963016,0.370672379213808,20.3
0.051,3.09148270381615,-0.591800331501632,-2.8583574047508167,0.3586750324362993,20.33
0.046,3.0971393429534406,-0.6697764817466751,-2.681944907869884,0.2545820466631183,20.33
0.055,3.0064699888446467,-0.582983319468386,-2.7912163556247247,0.3677296862484642,20.32
0.044,3.060845041847195,-0.3581290214731706,-3.066731334456782,0.3640153140827578,20.29
0.046,3.1134334860430024,-0.6123672204001588,-2.806483573803772,0.3054173081609282,20.31
0.055,3.004657720627049,-0.642856817708378,-2.800625296731308,0.438824393812636,20.32
0.047,3.0739084268442585,-0.5812362189857101,-2.907986620545108,0.4153144126865595,20.31
0.044,-3.102899369374546,-0.58884387997269,-3.000503370391901,0.4090613125595503,20.33
0.049,3.0035976624798804,-0.5419131333076468,-2.83102559014795,0.3693410609757165,20.31
0.046,2.956271980965111,-0.6892206261724713,-2.568490336650987,0.3014389818583472,20.36
0.05,3.0452684022011103,-0.5760616801333444,-2.9372518758811363,0.4680451538133706,20.35
0.047,3.0630386252236,-0.6675595370071654,-2.837536107579543,0.4420570193631083,20.35
0.049,3.0912099623871807,-0.6229889619428522,-2.794013980040036,0.3257929795957077,20.38
0.052,3.0456533406145554,-0.6337869097251436,-2.627020159792228,0.2151537289028156,20.38
0.045,3.0349633333303228,-0.5265292205630928,-2.8226115040299247,0.3141773912626949,20.39
0.044,3.1306046518856943,-0.6041869153203545,-2.920856297267971,0.394438560702631,20.39
0.051,3.0698566222669075,-0.600639700216225,-2.712490961372392,0.2432740393217097,20.39
0.049,3.0510232931340777,-0.5560845479689951,-2.7783332677755097,0.2833945226104271,20.4
0.048,3.009797500443055,-0.5755789147182284,-2.8878369944148834,0.453618408690057,20.37
0.052,3.095346397842798,-0.73131811038704,-2.6166768982017388,0.252648610745981,20.41
0.044,3.0586351337429925,-0.5285200165896445,-3.0291830773619197,0.4990679602085716,20.44
0.05,3.067017755691839,-0.6793124036434215,-2.7984513255914343,0.4107459735430165,20.42
0.048,3.044321836612633,-0.649109568719287,-2.776192567253874,0.3809802993605279,20.43
0.048,2.988035396388082,-0.7851663978917974,-2.7616638418840664,0.5587948433877816,20.41
0.044,3.024746209104672,-0.6851078597696281,-2.8201805686585963,0.480542219323552,20.44
0.042,3.0504879554264104,-0.6856444752475547,-2.880027059873096,0.5151835796942402,20.44
0.058,-3.0830449474028327,-0.7848100677987658,-2.735771587005307,0.3204412950273192,20.44
0.043,3.088694778198676,-0.6081387875832454,-3.074133355932582,0.593577365317151,20.45
0.045,2.9757811149212863,-0.6725954609020615,-2.866246152551738,0.5630604985325134,20.47
0.055,3.0376824564181653,-0.7660671318933281,-2.7637612704251038,0.4921459459002661,20.46
0.046,2.972632296443862,-0.7805759922070739,-2.8011284409117616,0.6090721366749735,20.48
0.047,2.975386817086768,-0.8010631864422557,-2.811908870501699,0.6375852398571871,20.49
0.045,3.136138988414974,-0.7497970369668454,-2.878575222649798,0.4922332712016687,20.49
0.051,-3.1098383665775606,-0.8551008639827534,-2.815004257832464,0.4967581812131916,20.49
0.056,3.098845754494652,-0.8192305787883721,-2.8779730123967866,0.5983578366905068,20.49
0.048,3.0737935724699006,-0.7943427209824443,-2.883683682481246,0.6042328309937904,20.51
0.05,3.071087627542577,-0.7599956700410769,-2.836172217775994,0.5250802602744942,20.52
0.04,3.0209170595781565,-0.9063961689630372,-2.7468251390572545,0.6323042484421354,20.49
0.049,3.0401130283735838,-0.8360715381006242,-2.671293109668241,0.4672516193952825,20.49
0.049,2.946625480206078,-0.7452019166479946,-2.833651007291855,0.6322274437337713,20.51
0.045,2.963212161679128,-0.8038168679566036,-2.639070525987294,0.4796752322647697,20.53
0.053,3.006066426035776,-0.7841807328260968,-2.875732212773931,0.6538465195642518,20.52
0.045,3.032904543592731,-0.7247201179912915,-2.9763336584424755,0.6681492328410362,20.53
0.049,3.025098150993026,-0.7838063828922314,-2.9824349580525173,0.7411431899517228,20.55
0.045,2.9600620977859897,-0.744672538027619,-2.86807478279003,0.6526852230316595,20.54
0.052,3.0143014783572686,-0.8519349671140423,-2.8063327522436143,0.6439662410003881,20.54
0.041,2.9318076399861326,-0.8249991423508196,-2.856006035293079,0.7491975376577663,20.52
0.051,3.0834628282785315,-0.9770487311263468,-2.9437863285363446,0.8373722313841603,20.52
0.051,3.0802092440495663,-0.950819749117958,-2.7863949195828046,0.6570054246511964,20.56
0.044,2.87498689521388,-0.8940494208894824,-2.7519441026749494,0.7710066283505519,20.54
0.05,2.9306190489641866,-0.9525233392040278,-2.724395693422239,0.7462999836620804,20.55
0.046,3.016780985966135,-0.8507071498131544,-2.844583029847912,0.6785091936949301,20.56
0.051,3.1306726402164022,-0.9094788703817668,-2.945320571757422,0.7241268019227863,20.55
0.045,3.123008752148264,-0.91774025099998,-2.9562982040898373,0.7510297029415536,20.58
0.047,2.9936469788161206,-0.975924769810558,-2.76648893673767,0.7487667277321074,20.6
0.048,3.0753202102357697,-1.0944211818551468,-2.607162990958629,0.6262639625780064,20.61
0.05,3.013429014417383,-1.036128929230176,-2.7328228038547207,0.7555227186675132,20.6
0.05,2.940449464089685,-0.9622701180831968,-2.812855930141443,0.8346765841349553,20.59
0.042,2.9567320940761803,-0.9313297890552822,-2.741309043672206,0.7159067386513084,20.59
0.053,2.983598305120384,-1.027723136204168,-2.850399926949082,0.8945247580328661,20.62
0.045,2.947287276263513,-0.9930106561857664,-2.851556363560614,0.8972797434828677,20.64
0.057,3.091141145717771,-0.9474208972495584,-2.8889523725505866,0.7452321240823737,20.64
0.048,3.031596046615601,-0.9276800840171732,-2.8337509504579383,0.7298349878595104,20.65
0.064,3.0090467962496827,-0.940757021520271,-2.820090631244443,0.751800856515031,20.63
0.094,3.08843642837956,-1.008278489999047,-2.846198115283298,0.7660401769027853,20.66
0.003,3.044392495241825,-1.1393764268481483,-2.6657570792648757,0.7607410108711986,20.68
0.028,-3.075961772745417,-1.1851606699089767,-2.893270736787301,0.8712078722621084,20.67
0.045,3.133326779368029,-1.130217206160274,-2.720244383050693,0.7171348098429381,20.69
0.048,-3.121384748677693,-1.1427087252330963,-2.710025874661433,0.6909340413926363,20.67
0.05,-3.12552221616299,-1.2444823634642936,-2.806043934960908,0.8928632074086053,20.71
0.045,-3.135713056873226,-1.208274845451068,-2.7827555549087992,0.8435581500535068,20.73
0.049,-3.075482666862265,-1.261187721959881,-2.9263137547755216,0.9797988364180816,20.7
0.044,3.09871781012648,-1.2047734700282893,-2.747433463814468,0.8534891237162768,20.7
0.05,3.1118696305669378,-1.1127543669914923,-2.945116092874162,0.946000829298717,20.72
0.047,-3.105804186701832,-1.1654773575193451,-2.9351273631705985,0.9232236002121884,20.72
0.049,3.1006207381583444,-1.1900749968551765,-2.8328508205619807,0.9223050792588126,20.71
0.049,3.120915167211206,-1.172997778781949,-2.728378519844048,0.7804611314147908,20.75
0.048,3.074866065364688,-1.1648793265478414,-2.8509289328013567,0.9409421939845102,20.75
0.048,-3.1359306824501854,-1.0266521068347303,-3.008973905188379,0.8883713872937085,20.76
0.047,3.1136932739717773,-1.1475540808192566,-2.9052867083714893,0.9391475152189684,20.78
0.051,3.0268125539102395,-1.169285977480364,-2.790321136249989,0.9327945598201136,20.8
0.045,2.965301861607676,-1.157479085907012,-2.742287802551566,0.9344650268509024,20.81
0.048,3.061658754941555,-1.0254388295355703,-2.89175199459558,0.8555320691895949,20.84
0.054,3.004259109264382,-1.124746386710179,-2.743543409343563,0.8640306867893598,20.82
0.047,3.0584542571730338,-1.1831901616136329,-2.6846700879405936,0.8094059923811926,20.85
0.05,3.029903846856229,-1.1507690628159992,-2.6404559287532416,0.7613211447130118,20.86
0.046,3.0056783239961677,-1.065778328318289,-2.8125582414188126,0.8726582457409342,20.83
0.047,-3.0601138002100368,-1.134841914082607,-2.880964676625948,0.7927350837390043,20.83
0.048,3.068995437511529,-1.1521677584203815,-2.789091723797558,0.8722640447064105,20.9
0.051,3.067523763409937,-1.0715258619497596,-2.8636659115251533,0.8676680100649763,20.88
0.047,3.0508026566747004,-1.1502532296522865,-2.825372349818669,0.9248229227962552,20.89
0.044,2.9751017944831384,-1.1849635196289248,-2.7324648384115995,0.9423265635573856,20.88
0.055,3.1088364820311885,-1.304945781173868,-2.883584099940479,1.0796933990831588,20.89
0.044,3.0989908277164746,-1.1967343207296588,-2.876769248975642,0.974512741988826,20.93
0.042,3.055490205581688,-1.307725672822165,-2.7529121489424555,1.0051476161829325,20.95
0.052,2.987561769101836,-1.275546995217176,-2.787543576122388,1.075528802237728,20.93
0.046,3.106633605676501,-1.3582654649278922,-2.737649641695856,0.9892815009472472,20.96
0.052,-3.127789608163592,-1.3260355037494718,-2.838397607953028,1.0090374126865052,20.95
0.045,3.029632039230555,-1.194244160043349,-2.8981677991306296,1.0627799199434234,20.96
0.05,2.9404288364324427,-1.234822620064307,-2.838886196715317,1.133279980347182,20.98
0.043,3.041616084766241,-1.437656734097552,-2.6352081636029885,1.0312488129342996,20.98
0.051,3.076679399410199,-1.387279010747353,-2.765148421094769,1.0757480324319226,20.99
0.045,3.100324789148208,-1.3980072150616032,-2.8301941564880644,1.127876582401459,20.96
0.046,3.0752074224286576,-1.2932863276973383,-2.8878113343911487,1.1058902396598296,20.98
0.055,-3.058344367446944,-1.3139809294254134,-2.920030318070484,1.0091703077632546,21.01
0.047,3.0631893154765697,-1.2394990314665753,-2.934536910769995,1.1108466267600006,21.07
0.049,3.0584556521239548,-1.3431415233069626,-2.787911516583818,1.072597387766826,21.05
0.044,2.992590774204531,-1.3459199992953834,-2.8405325403549635,1.1938617654458157,21.06
0.054,2.9693233432241124,-1.3253365134172668,-2.6976655507853016,1.0536787209784555,21.08
0.048,3.060169838537964,-1.364400823632421,-2.735806661591477,1.0400376466859338,21.11
0.048,2.9565169640098965,-1.2003589314474703,-2.8039837182415424,1.0478256856791166,21.1
0.047,2.9770425378317382,-1.296605404061086,-2.673484666272451,0.9930475325017988,21.13
0.05,2.9542415132124624,-1.2445668887632757,-2.771711627584013,1.062037003134826,21.14
0.044,2.9549934233204342,-1.3608139732685056,-2.749829144800694,1.155649694748766,21.17
0.044,2.959300232893177,-1.226744440718576,-2.868307913663798,1.1357521214891964,21.15
0.047,3.05887432371992,-1.288872808381928,-2.8751084424072064,1.1051069270692142,21.13
0.052,2.9419949711598026,-1.350757136589244,-2.6108814371425515,1.0196436025719933,21.16
0.047,2.941414886286589,-1.3210881995336867,-2.82130009219683,1.2009734054439278,21.21
0.052,2.918873538757179,-1.347425912235184,-2.6972676341302666,1.1258200076082718,21.22
0.042,3.02405849850798,-1.284495537107399,-2.8762711045239024,1.1367081431233217,21.2
0.052,2.925295679792456,-1.2765909714128842,-2.9353034575074397,1.2865987491278674,21.19
0.046,2.966807053627267,-1.242141257279585,-2.844798545778358,1.120132749430676,21.21
0.052,2.888116004753841,-1.3962581232081888,-2.6212997570768044,1.1294418755311515,21.26
0.048,2.95327998588518,-1.31033999878206,-2.7789829134282558,1.136042926325135,21.26
0.045,3.0105355763564865,-1.3496211419641635,-2.801972109303396,1.1410576749110737,21.28
0.048,2.979278361155933,-1.385962321979327,-2.870289879171425,1.2769738399948196,21.29
0.044,3.019910371312269,-1.454082070321388,-2.803225125703063,1.237396824712182,21.33
0.05,3.0332065226745706,-1.3271659193958285,-2.9282829529978818,1.22224234971914,21.31
0.052,3.00005542415668,-1.3642857250372686,-2.8968970424361062,1.261127343316695,21.33
0.044,2.9866608447780707,-1.4748669347822414,-2.6639811930697106,1.1521872830738809,21.28
0.049,2.963252914418672,-1.3920033873771869,-2.902369572117114,1.3311200450756286,21.34
0.05,3.0020643170366808,-1.4336051482320498,-2.7846051786216317,1.216146009817,21.38
0.049,2.854607300044866,-1.3017290052316552,-2.640331735804142,1.087453440990931,21.39
0.049,2.775504540446498,-1.2662828586466273,-2.677740846356233,1.1685191645563624,21.4
0.046,2.868415725775881,-1.2964800994572552,-2.652268051040673,1.0803324247220474,21.38
0.049,2.8613277505697865,-1.2992484190559117,-2.5640883842925395,1.0020090527786645,21.4
0.049,3.0126330718474894,-1.293936878231354,-2.92580559202948,1.2071093984133443,21.41
0.048,2.921027202528859,-1.3027446499505493,-2.883321590001134,1.265039037422825,21.43
0.044,3.011699654374884,-1.2814589115285115,-3.005131090051097,1.2748903472047242,21.42
0.05,2.781187398862651,-1.367132612365145,-2.617404094256628,1.2033493077591215,21.39
0.049,2.904105880870293,-1.3458991926813535,-2.8572035457257434,1.2989968575368045,21.44
0.052,2.920207386936297,-1.3610058718684874,-2.8150954917916904,1.2558939767238808,21.44
0.041,2.858029174170549,-1.4662872252917698,-2.644193557868458,1.2524516089896789,21.46
0.048,2.7387349195403425,-1.2724856445889243,-2.726747296899509,1.2604980219480912,21.44
0.049,2.912389905690197,-1.4451424663005548,-2.708860009392921,1.2416125700032783,21.44
0.047,2.951649597283553,-1.5023252017657671,-2.8846022557540745,1.435277860236289,21.48
0.049,2.906616247361068,-1.381126201146038,-2.805003900951283,1.2795138547362532,21.44
0.048,2.837496383432941,-1.4552831902761878,-2.743734444860323,1.3615212517035695,21.46
0.044,2.8120001950944347,-1.4577250805986306,-2.7170872883324533,1.3628121738366497,21.53
0.049,2.897509583993213,-1.4921846111909178,-2.766315368772634,1.3609903959703382,21.45
0.046,2.903329647841616,-1.481321193382694,-2.781449572489492,1.35944111803057,21.53
0.058,2.856143385578878,-1.4168947153941112,-2.769803686809712,1.3305550166249442,21.48
0.041,2.877049519776925,-1.4607509852347649,-2.6845915486746126,1.2682930141324529,21.51
0.049,2.9247692309469007,-1.4732596537775546,-2.760992984495469,1.309483407326123,21.54
0.049,2.8035403568250343,-1.4517529923312935,-2.812955489691267,1.4611681251975264,21.48
0.051,2.859720476737503,-1.4447451932563065,-2.755698342848316,1.340723059367119,21.49
0.048,2.907850632263315,-1.469042718638613,-2.8815292084466337,1.4427212948219317,21.54
0.046,2.895145176991897,-1.5018223813935845,-2.816539967949549,1.4232171723512368,21.53
0.048,2.7947842204789493,-1.4224698038117862,-2.7015069751833964,1.3291925585162334,21.53
0.043,2.899514320657566,-1.3367731448067806,-2.854277473880886,1.2915362980300995,21.51
0.048,2.885914689973618,-1.4666611508438294,-2.6238618810311896,1.2046083419014009,21.46
0.052,2.8362855309043806,-1.5004363194460408,-2.6860512385756663,1.3502020271173267,21.5
0.048,3.0001450073744027,-1.4689768504422245,-2.9203260747763453,1.389157917844167,21.48
0.048,2.907201718166637,-1.5300489006355564,-2.731573156833576,1.3544203393024954,21.44
0.043,2.870774041352757,-1.428541776808604,-2.7724949435354302,1.3302626789912773,21.44
0.054,2.765578415568755,-1.401725366046714,-2.5981849447176257,1.2343318951955846,21.42
0.048,2.7983512955726457,-1.3965984939020344,-2.8039216176166826,1.4021688159460717,21.43
0.049,2.9194384617749454,-1.316611105951114,-2.923505991342701,1.3206786355188698,21.37
0.047,2.8357188132940974,-1.3064481774137018,-2.9064541156206785,1.3771834797402829,21.37
0.043,2.7891552627849183,-1.3345095002034948,-2.6533913088257224,1.1987455462442986,21.33
0.052,2.7378830175827287,-1.382641378760974,-2.658091913441042,1.3028502746192878,21.32
0.049,2.8384822784454493,-1.4042107342928305,-2.769221111233188,1.3349495670805684,21.28
0.048,2.911702701458601,-1.393951733815647,-2.832701914121189,1.3149509464782352,21.26
0.046,2.832964378433657,-1.3443896168598408,-2.670215217385518,1.1816404558117015,21.25
0.047,2.8789979889418995,-1.3601028189514073,-2.665097372308447,1.1462022023179548,21.2
0.053,2.950202511839352,-1.4210378505830903,-2.7426990448524657,1.2135343835962042,21.18
0.045,2.8717248246825133,-1.4428550161558655,-2.7828732030826755,1.3540033945560277,21.13
