dt,phase_1-0,phase_2-1,phase_3-2,phase_0-3,dis
0.048,-1.8509663939587648,-2.708050514218609,2.2643172092024857,2.2946996989748887,5.46
0.052,-1.8948402109504885,-2.7007544028102437,2.2405048563514685,2.3550897574092637,5.47
0.045,-1.9700422859834967,-2.7049302463924616,2.249090772167683,2.425881760208276,5.49
0.049,-1.908254859329973,-2.8225264030101536,2.382378132781714,2.348403129558412,5.5
0.047,-2.012298369978317,-2.7060968716237768,2.3007408478813893,2.417654393720704,5.55
0.046,-2.041033915773077,-2.6450399371858526,2.337646376243149,2.348427476715781,5.59
0.05,-2.065983970803514,-2.602755142230888,2.4186435113167777,2.250095601717624,5.66
0.047,-1.998335838194906,-2.6311769249805925,2.2308496225175887,2.3986631406579098,5.67
0.047,-1.9414543632092849,-2.7211701328278117,2.3524248993322687,2.310199596704827,5.71
0.048,-2.063626744882058,-2.655688213703873,2.4685570393916425,2.2507579191942884,5.74
0.048,-2.068827246230838,-2.6959684210290984,2.593008649246725,2.171787018013211,5.77
0.049,-2.020913778193893,-2.648249009945289,2.26962127819261,2.3995415099465727,5.76
0.051,-2.086464029200994,-2.5687116821154468,2.2870602053187525,2.3681155059976886,5.77
0.046,-1.967954071395516,-2.6381893837460035,2.3820643377324857,2.2240791174090337,5.79
0.047,-2.1342838367171666,-2.565897907400077,2.4483297404570354,2.251852003660208,5.8
0.048,-2.0999171903265,-2.56025973678913,2.493148124328308,2.167028802787323,5.79
0.046,-2.054094801110072,-2.5350013315416184,2.390484494798235,2.198611637853455,5.76
0.051,-2.090737672478909,-2.5673477308871817,2.510824754190063,2.147260649176028,5.77
0.045,-2.05074725527475,-2.5595555467165,2.3971473501770806,2.213155451814169,5.77
0.049,-2.0735026805468664,-2.5916554682688964,2.517089179401077,2.1480689694146857,5.77
0.047,-2.003688809417809,-2.580644496836588,2.468963957501232,2.115369348753165,5.79
0.049,-2.0503271843122515,-2.529879908001734,2.4464238959483406,2.1337831963656444,5.73
0.05,-2.2259148575359133,-2.401598133231329,2.556453694143546,2.0710592966236967,5.78
0.047,-2.166194386656103,-2.497470955283689,2.495736668566056,2.167928673373736,5.76
0.047,-2.059675019683589,-2.5166870922275937,2.348494571827366,2.2278675400838166,5.81
0.049,-2.084339611656651,-2.497208835338571,2.3032398614060465,2.278308585589176,5.83
0.047,-2.131497176335092,-2.4857958810973355,2.5314939103843725,2.085799147048055,5.82
0.049,-2.145685844525087,-2.4326351103114647,2.458544752305289,2.1197762025312628,5.78
0.047,-2.249594024794656,-2.429665639002347,2.442941959536923,2.23631770426008,5.76
0.048,-2.0428898102133357,-2.5318903159664083,2.310052049042469,2.264728077137274,5.78
0.048,-2.09209895605415,-2.5691075819432205,2.555339236860876,2.105867301136495,5.82
0.048,-2.103628411709582,-2.548277038325114,2.4113417189569097,2.240563731077786,5.77
0.052,-2.175849164548151,-2.4236874276956386,2.387000691676101,2.212535900567689,5.78
0.045,-2.0734907880005,-2.451945832118088,2.353395169723275,2.172041450395313,5.75
0.046,-2.0151189339045352,-2.562025163399192,2.5492474660539086,2.027896631249819,5.75
0.049,-2.077950523151148,-2.5543437810463083,2.5878147167252066,2.044479587472249,5.75
0.051,-2.0783758171664664,-2.522298791492951,2.4615434658698674,2.13913114278955,5.71
0.045,-2.1126472152212146,-2.452759956613447,2.512348218909228,2.0530589529254333,5.72
0.047,-2.1144484904594227,-2.563202361204156,2.5803970528421827,2.097253798821396,5.7
0.052,-2.148177756603357,-2.451981509150108,2.447892226300877,2.152267039452587,5.74
0.047,-2.0567727521100685,-2.489027209938966,2.458551277623709,2.087248684425325,5.77
0.047,-2.053961310759219,-2.4986502286737013,2.548849324164005,2.003762215268915,5.77
0.047,-1.9965502064247385,-2.469630122515326,2.287628291880338,2.1785520370597267,5.77
0.049,-2.0698599733802774,-2.4574382624831363,2.3549941780650494,2.1723040577983648,5.76
0.048,-2.0705742334993937,-2.594437541320638,2.5094639968648718,2.155547777955161,5.77
0.051,-2.0157759623461184,-2.4411978575712268,2.474453893335252,1.9825199265820936,5.75
0.046,-2.2370241945424705,-2.4967911761312576,2.6171688906327786,2.116646480040949,5.75
0.048,-2.153799956508368,-2.427241953426717,2.477426068251278,2.103615841683808,5.72
0.05,-2.228464172142576,-2.492255180011374,2.7577551996802208,1.9629641524737296,5.69
0.045,-2.274885285830707,-2.5011596725534644,2.8110113313715988,1.9650336270125728,5.65
0.047,-2.207639365756075,-2.4015618606091125,2.4744498550689062,2.134751371296282,5.63
0.047,-2.310944954016574,-2.467764083899548,2.6990475194603807,2.0796615184557408,5.6
0.052,-2.2399349272050237,-2.3704342631244546,2.578906186174702,2.0314630041547765,5.57
0.048,-2.302181154237138,-2.4929920093607105,2.789665809055012,2.005507354542837,5.53
0.046,-2.256194025564089,-2.390940183852902,2.648363550678939,1.998770658738052,5.48
0.047,-2.1973978217251067,-2.394366016335269,2.484030711039641,2.1077331270207345,5.47
0.051,-2.2418345223216414,-2.3750711586686,2.535895135007689,2.081010545982552,5.44
0.046,-2.197322960840633,-2.417377267478306,2.5234819339242143,2.091218294394724,5.41
0.048,-2.196456787419796,-2.467936301140972,2.628021593683663,2.036371494877104,5.38
0.048,-2.188476406684395,-2.417140816535738,2.505340432542197,2.1002767906779365,5.37
0.046,-2.160840342707081,-2.3454912098732663,2.5242840452523625,1.9820475073279848,5.38
0.051,-2.1875203543711907,-2.417472520005689,2.641746439203316,1.963246435173564,5.37
0.047,-2.227274127544563,-2.341066005878416,2.640816283838535,1.927523849584444,5.37
0.045,-2.126223780255739,-2.351721288859725,2.461980166270013,2.015964902845452,5.34
0.05,-2.265246697459468,-2.314795673723252,2.6161371541709557,1.9639052170117648,5.31
0.047,-2.2007110043672387,-2.407695231149028,2.616474194254774,1.991932041261493,5.26
0.05,-2.256761750657814,-2.4476432959833514,2.779729402583987,1.9246756440571784,5.21
0.05,-2.326770232285454,-2.363041019945212,2.701949094509204,1.9878621577214624,5.18
0.045,-2.2632705844851246,-2.3594934868174047,2.522510527262562,2.100253544039967,5.16
0.049,-2.29595219059728,-2.3047877180866125,2.479415455184513,2.12132445349938,5.1
0.047,-2.331565357349516,-2.321722705659892,2.691583431046998,1.9617046319624103,5.08
0.049,-2.2908624727127798,-2.3268270363850223,2.709526618824007,1.9081628902737944,5.09
0.049,-2.334854732988468,-2.3541178729999594,2.6990183318134893,1.9899542741749376,5.05
0.045,-2.3299947969148347,-2.2426663730178187,2.603592288705724,1.9690688812269292,5.05
0.051,-2.20914803803736,-2.3357849968496454,2.668455744490947,1.8764772903960576,5.04
0.047,-2.3059752456485505,-2.344128150391715,2.744893795232124,1.9052096008081407,5.01
0.05,-2.27160119790928,-2.269295282024031,2.436271052856492,2.1046254270768188,4.99
0.052,-2.367714762670986,-2.282242279208066,2.782833797149048,1.867123244730004,4.95
0.043,-2.3846474727528046,-2.1752853844728697,2.612901408678256,1.947031448547418,4.92
0.049,-2.445009757417159,-2.1870080759468755,2.6720441548311338,1.9599736785329007,4.9
0.047,-2.28529468953398,-2.336959571810366,2.5486618516152704,2.0735924097290748,4.88
0.045,-2.4495687858468127,-2.3151526286802597,2.9613445218053567,1.8033768927217155,4.85
0.049,-2.48635082874342,-2.221949520954387,2.872447414684626,1.8358529350131807,4.81
0.047,-2.370341911548228,-2.2182843944738906,2.7920933231635168,1.7965329828586007,4.82
0.051,-2.461705961582604,-2.2128509976279696,2.553373215102336,2.121183744108238,4.8
0.047,-2.3512231752971404,-2.300662863242581,2.6668761511726244,1.9850098873670967,4.8
0.048,-2.338545034130336,-2.332707698139975,2.864903660419733,1.8063490718505768,4.79
0.048,-2.407621633194766,-2.3076018872681314,2.896667048253822,1.8185564722090763,4.79
0.048,-2.375481283710854,-2.244216800008749,2.81637635334896,1.8033217303706437,4.76
0.049,-2.339130926914627,-2.211639772227997,2.831521674086503,1.7192490250561216,4.72
0.045,-2.3991545841658417,-2.151015263324636,2.845962737130273,1.7042071103602046,4.7
0.049,-2.383547576566512,-2.161050190011232,2.8429523903177283,1.701645376260015,4.69
0.05,-2.3957928934692885,-2.1525992895657358,2.8016305831623463,1.7467615998726775,4.66
0.047,-2.4065968641388773,-2.172632925693214,2.7941887074651457,1.7850410823669458,4.64
0.048,-2.4754021477491914,-2.152372727184987,3.028672850017088,1.5991020249170906,4.63
0.049,-2.480190656277742,-2.146590406917588,2.944466064042288,1.6823149991530424,4.6
0.054,-2.4304632204259087,-2.0512664262642297,2.821243753110727,1.6604858935794111,4.59
0.043,-2.394474390322498,-2.0880796425160715,2.8222060136340845,1.6603480192044846,4.58
0.047,-2.491975647037779,-1.9072860510261815,2.8433149384381635,1.555946759625797,4.57
0.05,-2.441512360389964,-1.9032737272926152,3.021225956360784,1.3235601313217955,4.53
0.043,-2.4577082069802985,-2.0483406042920285,2.9452249530368024,1.5608238582355245,4.54
0.052,-2.357794255583062,-1.8796780450791,2.777293250322006,1.4601790503401555,4.52
0.045,-2.422397437159262,-1.9327507044295664,2.9424602948057883,1.4126878467830402,4.54
0.049,-2.508826585125294,-1.8470770815184296,2.9978655457723984,1.3580381208713257,4.5
0.048,-2.468014636392986,-1.7893380267040129,2.944495733162495,1.3128569299345036,4.48
0.046,-2.5644643661446884,-1.72610588725004,3.0319268721548926,1.2586433812398354,4.46
0.053,-2.584246275011081,-1.6769192106306312,3.010816727903086,1.2503487577386263,4.44
0.046,-2.5458981332131203,-1.6686032266283102,3.012684045282756,1.2018173145586748,4.42
0.046,-2.611459693892568,-1.571044200491863,3.0133882934041174,1.169115600980313,4.41
0.047,-2.6014256607791664,-1.5804853390705929,3.089502827316954,0.9882285199871268,4.4
0.049,-2.550050187201932,-1.5107568299103475,2.9561682043089577,1.1046388128033218,4.37
0.05,-2.514675158954745,-1.4500766676981325,2.929669070763886,1.035082755888992,4.38
0.049,-2.519238426698976,-1.330079162524447,2.891453190516984,0.9578643987064394,4.37
0.048,-2.541399322074785,-1.4149909354846395,3.001715225545597,0.9546750320138272,4.37
0.044,-2.541622060856914,-1.344984572118007,2.996013438204116,0.8905931947708055,4.35
0.049,-2.4931026553770907,-1.388326497087007,2.9018112034127084,0.9796179490513892,4.34
0.049,-2.50360425586928,-1.3256202753070694,2.9785730073102044,0.8506515238661448,4.33
0.049,-2.617000284992591,-1.1915340741391565,3.0873390124321687,0.7211953466995786,4.31
0.047,-2.469242095133484,-1.2117440189846898,2.9620944767116657,0.7188916374065076,4.29
0.049,-2.6141961453376523,-1.1423314592733549,3.0829040856597145,0.6736235189512928,4.25
0.045,-2.519318444723966,-1.046447212860898,2.945416981297286,0.6203486762875776,4.23
0.053,-2.6352492157298104,-1.0065676095326723,3.098600246107094,0.543216579155389,4.19
0.046,-2.642184356525965,-0.8413697184681805,2.924751561212504,0.5588025137816427,4.2
0.05,-2.66401992587645,-0.8517537256972542,3.088617716281904,0.4271559352917998,4.16
0.047,-2.5169185336324835,-0.8253856513453943,2.9739465697143777,0.3683576152635004,4.16
0.045,-2.6352902133622518,-0.7057179070254025,2.953857094041032,0.3871510263466219,4.13
0.049,-2.786461269328828,-0.7381202269157939,3.114333673310286,0.4102478229343362,4.12
0.046,-2.7628107700232625,-0.679211837959677,3.1198784434702627,0.2787157442736156,4.11
0.05,-2.640394529176407,-0.5597652342656588,2.923138119254513,0.2770216441875526,4.09
0.047,-2.72450432709227,-0.5460670685735245,3.12063941322587,0.1499319824399244,4.08
0.051,-2.80025058162692,-0.4865013536239586,3.0432757596167623,0.0468423876880541,4.09
0.047,-2.754252476654873,-0.4011775840062306,2.917540813316242,0.2378892473448617,4.08
0.047,-2.7882911332912714,-0.3635894525031791,3.12206117572598,0.0298194100684705,4.08
0.051,-2.7659017553487706,-0.2434979999048678,2.9832456171960127,0.0261541380576257,4.06
0.046,-2.7666787703193543,-0.2726313316859254,3.016383821732465,-0.2274913834418409,4.07
0.046,-2.744488948413346,-0.1406350366058329,3.0760483198533133,-0.1909243348341341,4.06
0.048,-2.7869091788072207,-0.1333781140491526,3.1074467885853228,-0.1871594957289492,4.08
0.051,-2.9253847174751377,0.0405004571683717,3.042789638193045,-0.1579053778862795,4.08
0.049,-2.7963130416576205,0.0165448544272733,3.027194550972631,-0.2474263637422833,4.05
0.046,-2.856269133998132,-0.0319366733441174,3.141178490774193,-0.2529726834319432,4.08
0.052,-2.8642036250553944,0.1725320908674282,2.947578037564103,-0.2559065033761367,4.06
0.043,-2.870731085658578,0.0855981630525464,3.12467875493405,-0.3395458323280181,4.03
0.049,-2.8957455723071197,0.1100775725003921,3.0677512406692573,-0.28208324086253,4.02
0.047,-2.9584382742970607,0.2989690828968457,3.023274277383798,-0.3638050859835828,4.03
0.049,-2.989542752155835,0.394755857527916,3.092568332897268,-0.4977814382693487,4.04
0.049,-2.896994489735469,0.3753947197806492,3.044790869856799,-0.523191099901979,4.0
0.05,-2.9266618816517207,0.379356815833727,3.0674475467211244,-0.520142480903131,3.98
0.044,-2.986513872503101,0.5038768275383143,3.124915735014256,-0.6756325272005445,4.0
0.048,-2.96335399056054,0.5971451024303829,3.0449522878631226,-0.6787433997329656,3.97
0.05,-3.044224773740205,0.5812949775727195,3.017736904087937,-0.802518606924164,3.98
0.045,-2.964525094226542,0.6640924579257306,2.9947490732835584,-0.6943164369827465,3.99
0.051,-2.9401540751927384,0.722217684885605,3.104204000259197,-0.8862676099520633,4.01
0.049,-2.9756411799699403,0.8722950758421122,2.96882376223048,-0.8654776581026519,4.02
0.045,-2.996155076840784,0.8076986561534861,3.068173419894133,-0.8797169992068357,4.02
0.05,-2.856408651924848,0.924482703684716,3.0295342511547023,-1.0976083029145705,4.05
0.045,-2.967753009819689,0.9509611039588562,2.96895551960945,-0.9521636137486172,4.07
0.054,-2.985703290601021,1.021467855154461,3.069763588306658,-1.2491862834263678,4.08
0.042,-2.9970170308080784,1.050653141671084,3.109864079274616,-1.163500190137622,4.08
0.051,-2.909196083805627,1.0579844397397722,3.102358442097575,-1.2511467980317208,4.1
0.047,-2.916275920856723,1.028590413867954,3.002690832386003,-1.3928089678048148,4.09
0.048,-2.9620660073086644,1.0820424829498785,3.031064311761664,-1.3720974710591367,4.09
0.048,-2.868050543348219,1.1443350184054415,3.068602421647675,-1.3448868967048977,4.09
0.054,-2.752227834456264,1.1362472848655425,2.9586526029724096,-1.3426720533816878,4.09
0.046,-2.9051441816418904,1.1915549867730304,3.1265815471254186,-1.4129923522565586,4.1
0.048,-2.8914557684750783,1.287244933929577,3.0919262805455108,-1.5870481920885744,4.13
0.044,-2.874600126464969,1.2456419641951877,3.1123178801888347,-1.5419092647209702,4.12
0.049,-2.807019515438363,1.2263144655115836,3.140748462841616,-1.5617317944111908,4.18
0.047,-2.7880742008521278,1.346199308394056,2.9396490272121047,-1.4977741347540334,4.16
0.045,-2.784441346930734,1.3721436464212238,2.9187571958452776,-1.506459495335767,4.17
0.051,-2.865727973779607,1.4946085797059527,2.948629344313401,-1.577509950239747,4.19
0.048,-2.9118612965658204,1.503238166018193,3.006372465114448,-1.5977493345668206,4.17
0.049,-2.733622486065435,1.5195110909979592,2.9988902969018496,-1.7847789018343736,4.18
0.046,-2.700868371958967,1.4432045705682848,3.0327732533320435,-1.7751094519413613,4.2
0.049,-2.7848214934509903,1.582210583700224,2.946868880335301,-1.7442579705845347,4.25
0.048,-2.753262042167886,1.6298918476754924,2.7977233657588885,-1.6743531712664943,4.25
0.047,-2.801516819341132,1.566045219681826,3.129369315073852,-1.9183443924464283,4.28
0.048,-2.6536354893051906,1.6042789896114833,2.83268402754502,-1.7833275278513123,4.31
0.051,-2.654975054158322,1.63906556046369,3.069862246018873,-2.053952752324241,4.33
0.046,-2.720136137672331,1.6564198261392211,3.087515469112762,-2.0237991575796523,4.35
0.052,-2.6843188143597128,1.7465418454400787,2.929079099900528,-1.991302130980894,4.39
0.046,-2.6115210092339405,1.8142085331041,3.009879009332519,-2.2125665332026774,4.41
0.044,-2.733057813359293,1.8023695109447024,2.99509607846086,-2.064407776046269,4.45
0.052,-2.6370687766493206,1.805841866296178,2.669310576199589,-1.8380836658464468,4.46
0.046,-2.588033026051578,1.833695729859808,2.6720160897603686,-1.9176787935685984,4.5
0.05,-2.6859305310473367,1.816649367827213,2.942471412291397,-2.073190249071273,4.53
0.045,-2.5931280061609936,1.703627285168127,2.993465501827333,-2.1039647808344664,4.54
0.051,-2.621260770511713,1.749831689843851,2.9224564822863277,-2.0510274016184646,4.56
0.048,-2.4795198510391936,1.8781958698289865,2.6013007759891016,-1.9999767947788945,4.58
0.049,-2.610963089902693,1.7896578007653172,2.71688078376023,-1.8955754946228536,4.58
0.045,-2.4708147118017187,1.816299279028098,2.7047555325944894,-2.050240099820869,4.62
0.045,-2.5224267766927237,1.9270120178136796,2.6714039860207506,-2.075989227141706,4.57
0.051,-2.380787580942024,1.865197808165456,2.6783954267530365,-2.1628056539764686,4.61
0.045,-2.427091867314783,1.9335560434882784,2.6155163042489966,-2.121980480422492,4.61
0.049,-2.458670587530737,1.953517037892595,2.816084018186883,-2.3109304685487406,4.63
0.051,-2.3092660314951283,1.93909511955091,2.6450654663184774,-2.274894554374259,4.67
0.048,-2.384792460815687,1.9073561391470817,2.9622614026942578,-2.484825081025652,4.69
0.047,-2.3075720995411166,2.045677933063784,2.588813527998678,-2.326919361521346,4.69
0.046,-2.3206637009085758,2.010823921920704,2.744599801464285,-2.434760022476414,4.74
0.053,-2.221529945074296,2.0259912083345557,2.6968107147111806,-2.5012719779714394,4.74
0.045,-2.2244012801390967,1.88684242629642,2.80321361557058,-2.4656547617279028,4.74
0.048,-2.086399094738957,1.954298017738576,2.669076074282448,-2.536974997282067,4.77
0.05,-2.1906146363332155,2.0609264295939336,2.707386389556873,-2.577698182817592,4.77
0.044,-2.2129307102692524,2.0017017983232086,2.717157224261584,-2.50592831231554,4.81
0.049,-2.172054049201786,2.009261013093039,2.531839201386152,-2.369046165277405,4.87
0.049,-2.018742761547139,1.9363090689407376,2.584317224635407,-2.5018835320290056,4.95
0.048,-2.065729278669313,1.8695264331060368,2.710547642322661,-2.5143447967593846,4.94
0.046,-2.051014389017792,1.902754151823798,2.660945169110589,-2.512684931916596,4.98
0.052,-1.974859226577005,1.9795103415045865,2.3402922723563204,-2.344943387283902,5.04
0.045,-1.947816491518008,1.8006794853653798,2.746483828994275,-2.599346822841647,5.04
0.047,-1.9797498577992076,1.9518917464818923,2.5523574712371446,-2.524499359919829,5.05
0.05,-2.0168935217842607,1.845666071391295,2.5983993646229218,-2.427171914229956,5.06
0.047,-1.985749753802475,1.907146535360204,2.636949825884903,-2.5583466074426324,5.05
0.052,-1.9437040544219009,2.00758504059998,2.512501573180509,-2.576382559358588,5.09
0.047,-1.89114194666023,1.8689138427781111,2.528979818763674,-2.5067517148815552,5.15
0.044,-1.9276192411246516,1.9354791951572796,2.5481460039706145,-2.556005958003243,5.12
0.051,-1.9297421321038168,1.94431115006991,2.6026922577586924,-2.6172612757247857,5.21
0.045,-1.8943557804035196,1.888320720200258,2.599070898154302,-2.5930358379510405,5.22
0.05,-1.9738408099445104,2.0262079073795904,2.375194973680169,-2.427562071115249,5.23
0.046,-1.8722156292271848,2.0663540461328136,2.2481585535355904,-2.44229697044122,5.25
0.049,-1.9663058300023597,2.016301945291349,2.440230172774106,-2.490226288063096,5.29
0.049,-1.833664848496428,2.1270127284785656,2.258625327580554,-2.551973207562692,5.3
0.047,-1.7018497131204338,2.12140437808196,2.142721937223244,-2.56227660218477,5.31
0.048,-1.7448056919910953,2.091273623990089,2.178067004458911,-2.524534936457905,5.32
0.05,-1.8315011930101184,2.137889104384424,2.2057307182210706,-2.5121186295953755,5.34
0.046,-1.763203807683157,2.1152577364901406,2.3009066573578747,-2.652960586164858,5.34
0.05,-1.7971655957594317,2.102137172253657,2.196981037360882,-2.501952613855108,5.38
0.047,-1.7497763925150964,2.144030079155918,2.2698545621522803,-2.6641082487931023,5.32
0.049,-1.6496080295676807,2.1368330423932984,2.032388890592543,-2.519613903418161,5.34
0.048,-1.7106025876656077,2.15964558106046,2.10842064521342,-2.5574636386082723,5.38
0.048,-1.729910816141356,2.1344035964130312,2.165297917698796,-2.569790697970471,5.37
0.048,-1.777214313147772,2.211999506464574,2.2198760306102456,-2.6546612239270475,5.28
0.047,-1.6986551568028911,2.066193428064381,2.0201206398618217,-2.387658911123311,5.4
0.047,-1.7253675466300384,2.1012537129026567,2.1668460352275503,-2.5427322015001685,5.42
0.048,-1.698427281754098,2.1138368234040787,2.056750368816174,-2.4721599104661545,5.37
0.049,-1.8108530730874797,2.1397674781889147,2.1074958756471696,-2.4364102807486048,5.41
0.051,-1.7496625159532757,2.227035917260225,1.978294805944468,-2.455668207251417,5.38
0.046,-1.875738133898756,2.1655118251198515,2.291813886156793,-2.581587577377889,5.44
0.045,-1.891116887760916,2.162176477111905,2.4333611068805983,-2.704420696231588,5.45
0.05,-1.760117524535213,2.152283536258435,2.0437837081879966,-2.4359497199112186,5.5
0.051,-1.8388252208193647,2.24917226694464,2.079187356534564,-2.489534402659839,5.5
0.046,-1.8743827445190464,2.2944448542815707,2.113295209130932,-2.533357318893456,5.44
0.046,-1.96510765803984,2.2339849297444188,2.264440537411548,-2.533317809116126,5.49
0.048,-1.8067078309447515,2.3651647321331004,2.092644965186091,-2.65110186637444,5.5
0.047,-1.9233239469963883,2.3001234792444203,2.151112479435148,-2.5279120116831795,5.46
0.049,-1.8390825759886376,2.358705405095455,1.9181413742367477,-2.4377642033435647,5.46
0.052,-1.8369956188797965,2.394535856568968,2.15182508090536,-2.7093653185945312,5.48
0.044,-1.7502032010269248,2.4864601782249287,1.6383416208985124,-2.374598598096516,5.49
0.048,-1.753845380496226,2.371902419334998,1.9171937395791177,-2.5352507784178893,5.46
0.048,-1.8310530290714333,2.4711804492477967,1.891842772176907,-2.5319701923532705,5.44
0.056,-1.915271529213024,2.450230583198437,2.0516548166826247,-2.586613870668038,5.35
0.046,-1.8355360920741224,2.5184279222787587,1.8868791046995652,-2.569770934904202,5.37
0.093,-1.7776686058043056,2.46695752513944,1.908202859985462,-2.5974917793205967,5.37
0.035,-1.7177404961056189,2.444599788722814,1.913113815795482,-2.6399731084126774,5.38
0.026,-1.664604853813757,2.4244894261104246,1.9023561414863817,-2.6622407137830493,5.36
0.036,-1.7176165942310142,2.510207773652907,1.927487370578288,-2.720078550000181,5.36
0.046,-1.6120737527214304,2.543643075857524,1.7401475074907609,-2.671716830626854,5.34
0.046,-1.8073650210294696,2.5096563871243283,1.999485639416303,-2.7017770055111616,5.32
0.05,-1.6903273897183124,2.560936397327466,1.6482256955379644,-2.518834703147118,5.33
0.049,-1.7115493268835318,2.60586946170742,1.808940424251796,-2.703260559075684,5.33
0.045,-1.6320158382753411,2.558834194497569,1.7759511388497955,-2.702769495072024,5.32
0.051,-1.6277712891897231,2.609320122140859,1.6690101859649316,-2.6505590189160677,5.32
0.048,-1.5995811151910246,2.6600053904038763,1.6355351481439582,-2.6959594233568094,5.34
0.047,-1.5413480874222292,2.671628865287361,1.522037372381715,-2.652318150246847,5.33
0.048,-1.5087464300694375,2.618770372932568,1.52449888266803,-2.6345228255311604,5.29
0.047,-1.6213227288906529,2.667249927322612,1.5809954649587683,-2.626922663390728,5.25
0.049,-1.5217438946904251,2.7410826756674997,1.4508950133119476,-2.6702337942890217,5.27
0.047,-1.5846501623772205,2.670864254559284,1.6469899319339212,-2.733204024115985,5.23
0.049,-1.6113368784569546,2.6633807069607385,1.703257176111627,-2.755301004615411,5.22
0.046,-1.58236586671901,2.814002445335093,1.3930185193702949,-2.624655097986378,5.22
0.049,-1.6062957157685045,2.7945182501045536,1.4950608708530215,-2.683283405189071,5.14
0.047,-1.5595878943265862,2.744966633720187,1.5032508011946486,-2.688629540588249,5.14
0.049,-1.5668557335558226,2.7426259973491525,1.53986616513585,-2.71563642892918,5.04
0.049,-1.6037574781828796,2.821455067207998,1.4211189323591404,-2.638816521384259,5.01
0.046,-1.569436351626922,2.739028262013179,1.5474247230363902,-2.717016633422647,5.0
0.05,-1.4682706659245492,2.69344256791727,1.6315947922591452,-2.856766694251866,5.01
0.047,-1.435978515516595,2.7518132468146157,1.3719755228949857,-2.6878102541930056,5.01
0.046,-1.2511024491871932,2.597903238340448,1.3886701822172811,-2.7354709713705363,5.0
0.05,-1.2575908334413386,2.84245938465494,1.173674352776794,-2.7585429039903957,5.0
0.047,-1.3555786672877592,2.7819181023807,1.34977194259936,-2.7761113776923003,4.99
0.051,-1.3673288294427512,2.81246848212995,1.4097978444486623,-2.854937497135861,4.97
0.046,-1.2226585852603489,2.8673847778856465,1.116741674754595,-2.761467867379893,4.98
0.049,-1.2938701612575003,2.83977872664184,1.1916708384797956,-2.7375794038641352,4.94
0.051,-1.2514429249506478,2.7463019720573585,1.2982556953068718,-2.7931147424135827,4.94
0.042,-1.32708993612802,2.830844455143669,1.1350031721621396,-2.638757691177789,4.9
0.048,-1.4359321911749332,2.8566042367500986,1.3427526344810985,-2.763424680056264,4.88
0.051,-1.1835899269609391,2.632957017448586,1.2288182602396776,-2.678185350727324,4.87
0.049,-1.2366022484628427,2.807124140154297,1.226235247250829,-2.7967571389422834,4.83
0.045,-1.324293714920647,2.793798609691549,1.2877069169715705,-2.7572118117424727,4.8
0.049,-1.198890965674291,2.7660308639062468,1.150323251709001,-2.717463149940957,4.84
0.048,-1.2830387058896138,2.821364983325105,1.1498204540014856,-2.6881467314369765,4.78
0.049,-1.1611386723453687,2.7849862996994985,0.951450127859769,-2.5752977552138985,4.77
0.047,-1.0570290017594903,2.889018204228648,0.9386974749587684,-2.770686677427926,4.76
0.05,-1.1787595070514876,2.95011189420868,0.9813309996277286,-2.7526833867849207,4.72
0.046,-0.9614106309148224,2.9844154956866435,0.8174151173422386,-2.84041998211406,4.75
0.049,-0.9297158278382556,2.9030857295290917,0.9413348554181776,-2.9147047571090137,4.69
0.047,-0.9617867979767258,2.8991820677969025,0.8833667876111134,-2.8207620574312897,4.7
0.048,-1.0034127317214865,2.735795635376633,0.8583075045429357,-2.5906904081980824,4.64
0.049,-0.9636574185246138,2.7050323936902108,1.084477178630738,-2.825852153796335,4.68
0.045,-1.006200846478047,2.8182865234603214,0.792042822264266,-2.6041284992465403,4.66
0.052,-0.8946905940601946,2.8357707608086478,0.8473278801484424,-2.7884080468968957,4.64
0.045,-0.8405938374210149,2.8205754811497994,0.787613999389296,-2.76759564311808,4.59
0.049,-0.8225297940666286,2.893958313613663,0.7115283021387917,-2.782956821685826,4.55
0.047,-0.8573744949831987,2.8502181092213874,0.8184069403970755,-2.811250554635264,4.61
0.048,-0.9139159703865624,2.8352971484446106,0.8639231415611042,-2.785304319619152,4.55
0.049,-0.8864467838819284,2.856171580448954,0.6155502884711991,-2.585275085038225,4.54
0.05,-0.7379393660508681,2.7866923896397378,0.6977814129674901,-2.7465344365563595,4.58
0.047,-0.7215105513966253,2.887210944465374,0.4892524045574229,-2.6549527976261715,4.58
0.047,-0.6709245904534421,2.820179302166382,0.7199631441421757,-2.869217855855116,4.55
0.05,-0.7215676935727896,2.967345803863279,0.4942618830218904,-2.74003999331238,4.54
0.047,-0.6935403139932751,2.82086232814027,0.4466388530991945,-2.5739608672461896,4.55
0.048,-0.5826851115993891,2.8915351374022227,0.357015155471727,-2.665865181274561,4.52
0.048,-0.5375247140679871,2.930109552279286,0.383584890587213,-2.776169728798512,4.49
0.047,-0.582641523980102,2.952612606548486,0.2039313203668631,-2.573902402935247,4.51
0.051,-0.5651359741165108,2.923332167134587,0.3720969055593144,-2.7302930985773903,4.51
0.047,-0.4547628503332089,3.128673454741082,0.0426605254789356,-2.7424095275842317,4.46
0.046,-0.2962575247432621,3.1299382802494797,0.0812074216219983,-2.914888177128216,4.46
