timestamp,distance(m),azimuth(deg),elevation(deg),phase_diff
2025-08-18 15:22:17,1.86,19.0,41.0,{}
2025-08-18 15:22:17,1.88,19.0,32.0,{"1-0": 116.78870444310122, "2-1": -47.99675841917358, "3-2": -102.78482033347876, "0-3": 33.99287430955113}
2025-08-18 15:22:17,1.87,18.0,39.0,{"1-0": 125.4462018011847, "2-1": -47.05049947860288, "3-2": -122.18121215364025, "0-3": 43.78550983105844}
2025-08-18 15:22:17,1.88,20.0,40.0,{"1-0": 123.2263996904467, "2-1": -48.729675875133076, "3-2": -105.83168349881684, "0-3": 31.33495968350324}
2025-08-18 15:22:18,1.88,21.0,38.0,{"1-0": 115.81090017459051, "2-1": -47.755859584453965, "3-2": -105.88610926897138, "0-3": 37.83106867883484}
2025-08-18 15:22:18,1.86,18.0,34.0,{"1-0": 115.3088923378336, "2-1": -47.432035038562006, "3-2": -113.22532059259731, "0-3": 45.34846329332569}
2025-08-18 15:22:18,1.89,21.0,36.0,{"1-0": 122.03546760948106, "2-1": -44.055719247455905, "3-2": -121.29526312672552, "0-3": 43.315514764700374}
2025-08-18 15:22:18,1.91,21.0,39.0,{"1-0": 117.1505030916564, "2-1": -49.06085573162218, "3-2": -116.24884392652858, "0-3": 48.159196566494366}
2025-08-18 15:22:18,1.87,20.0,37.0,{"1-0": 119.32319052956689, "2-1": -53.49162467758185, "3-2": -105.24945529411286, "0-3": 39.41788944212784}
2025-08-18 15:22:18,1.89,20.0,35.0,{"1-0": 125.22201532144786, "2-1": -54.28567955720575, "3-2": -105.95266591732216, "0-3": 35.016330153080084}
2025-08-18 15:22:18,1.89,19.0,34.0,{"1-0": 119.80311555580417, "2-1": -49.46066955627656, "3-2": -116.36111260959018, "0-3": 46.01866661006257}
2025-08-18 15:22:18,1.88,19.0,37.0,{"1-0": 116.27812698423726, "2-1": -40.42717190010938, "3-2": -125.2231203229412, "0-3": 49.37216523881334}
2025-08-18 15:22:18,1.93,19.0,42.0,{"1-0": 121.8736917770212, "2-1": -50.04284279343028, "3-2": -109.8565056055431, "0-3": 38.02565662195219}
2025-08-18 15:22:18,1.88,18.0,37.0,{"1-0": 115.91157568363917, "2-1": -47.08837762306677, "3-2": -100.79856864920839, "0-3": 31.975370588635982}
2025-08-18 15:22:19,1.91,20.0,36.0,{"1-0": 115.74605767677785, "2-1": -39.727993082362936, "3-2": -118.84114930754681, "0-3": 42.823084713131905}
2025-08-18 15:22:19,1.87,20.0,38.0,{"1-0": 119.48086433832113, "2-1": -48.675604851263756, "3-2": -114.9808397235981, "0-3": 44.1755802365407}
2025-08-18 15:22:19,1.92,21.0,39.0,{"1-0": 122.65285732071312, "2-1": -52.43637941641211, "3-2": -106.49795165532825, "0-3": 36.28147375102726}
2025-08-18 15:22:19,1.86,18.0,37.0,{"1-0": 119.45361952356618, "2-1": -54.19510353646359, "3-2": -105.47820988509228, "0-3": 40.21969389798971}
2025-08-18 15:22:19,1.89,19.0,38.0,{"1-0": 114.9042182358203, "2-1": -40.26915994408423, "3-2": -117.51037551575861, "0-3": 42.875317224022524}
2025-08-18 15:22:19,1.88,20.0,35.0,{"1-0": 119.8731474858853, "2-1": -48.69574538919588, "3-2": -108.4785238204865, "0-3": 37.30112172379709}
2025-08-18 15:22:19,1.89,19.0,37.0,{"1-0": 123.57004208868271, "2-1": -50.906690334037066, "3-2": -115.24493819104991, "0-3": 42.58158643640428}
2025-08-18 15:22:19,1.88,19.0,32.0,{"1-0": 121.54953210375622, "2-1": -49.38195978426034, "3-2": -111.83322093528712, "0-3": 39.665648615791234}
2025-08-18 15:22:19,1.88,18.0,40.0,{"1-0": 123.89649076960063, "2-1": -47.92157205624072, "3-2": -122.37355396392553, "0-3": 46.398635250565626}
2025-08-18 15:22:19,1.87,17.0,37.0,{"1-0": 115.63464865388856, "2-1": -44.43746955489407, "3-2": -107.18536956469077, "0-3": 35.988190465696306}
2025-08-18 15:22:20,1.90,21.0,42.0,{"1-0": 124.7418642733516, "2-1": -47.043457255879446, "3-2": -111.14458621355894, "0-3": 33.44617919608677}
2025-08-18 15:22:20,1.87,20.0,36.0,{"1-0": 115.55238054898871, "2-1": -53.90637817334753, "3-2": -97.20867319567101, "0-3": 35.56267082002983}
2025-08-18 15:22:20,1.91,20.0,34.0,{"1-0": 118.70955830586652, "2-1": -47.68612446327112, "3-2": -116.55201547496505, "0-3": 45.52858163236965}
2025-08-18 15:22:20,1.86,20.0,39.0,{"1-0": 123.1068655069111, "2-1": -50.388088494966105, "3-2": -116.5214813264739, "0-3": 43.80270431452891}
2025-08-18 15:22:20,1.89,17.0,35.0,{"1-0": 118.82910154127477, "2-1": -50.213920466283156, "3-2": -106.60862460892947, "0-3": 37.99344353393786}
2025-08-18 15:22:20,1.87,19.0,39.0,{"1-0": 121.702214033734, "2-1": -40.860273254060886, "3-2": -121.00479263751012, "0-3": 40.162851857837}
2025-08-18 15:22:20,1.88,19.0,37.0,{"1-0": 119.05777309467003, "2-1": -48.51926781152767, "3-2": -107.91430597813287, "0-3": 37.37580069499053}
2025-08-18 15:22:20,1.86,18.0,39.0,{"1-0": 119.9514129970872, "2-1": -47.33247856270684, "3-2": -113.13665283149197, "0-3": 40.517718397111615}
2025-08-18 15:22:20,1.90,19.0,34.0,{"1-0": 115.85576278480649, "2-1": -43.1124049172831, "3-2": -111.84589354037163, "0-3": 39.10253567284827}
2025-08-18 15:22:20,1.88,19.0,38.0,{"1-0": 118.07049478767547, "2-1": -43.869168329101534, "3-2": -122.98342336397553, "0-3": 48.7820969054016}
