timestamp,distance(m),azimuth(deg),elevation(deg),phase_diff
2025-08-18 17:02:40,2.06,72.0,36.0,{}
2025-08-18 17:02:40,2.08,72.0,37.0,{"1-0": 50.31838706072598, "2-1": -138.9806905249703, "3-2": -25.18321494583486, "0-3": 113.84551841007914}
2025-08-18 17:02:40,2.10,68.0,34.0,{"1-0": 44.43585110914011, "2-1": -132.81147099804977, "3-2": -28.26431992606072, "0-3": 116.63993981497038}
2025-08-18 17:02:40,2.09,67.0,32.0,{"1-0": 48.842749486800976, "2-1": -128.99523264704288, "3-2": -44.02908941293225, "0-3": 124.18157257317414}
2025-08-18 17:02:40,2.11,68.0,32.0,{"1-0": 55.074857015057404, "2-1": -133.03525367193544, "3-2": -45.941708646600496, "0-3": 123.90210530347854}
2025-08-18 17:02:40,2.08,62.0,24.0,{"1-0": 54.182127030957425, "2-1": -133.72980040724906, "3-2": -43.94911284670806, "0-3": 123.49678622299969}
2025-08-18 17:02:40,2.09,62.0,24.0,{"1-0": 64.5215318513185, "2-1": -133.19628013694359, "3-2": -64.35197433435319, "0-3": 133.02672261997824}
2025-08-18 17:02:40,2.08,62.0,28.0,{"1-0": 71.27771286653424, "2-1": -139.1778396149375, "3-2": -59.57231411965743, "0-3": 127.4724408680607}
2025-08-18 17:02:40,2.10,62.0,33.0,{"1-0": 70.79077390755597, "2-1": -134.67270056656997, "3-2": -57.13353933454915, "0-3": 121.01546599356315}
2025-08-18 17:02:41,2.09,59.0,30.0,{"1-0": 67.37803050055827, "2-1": -129.17862874897708, "3-2": -52.883426481887106, "0-3": 114.6840247303059}
2025-08-18 17:02:41,2.08,60.0,28.0,{"1-0": 69.39084590081994, "2-1": -123.30298651212789, "3-2": -66.6874833724303, "0-3": 120.59962398373824}
2025-08-18 17:02:41,2.12,58.0,24.0,{"1-0": 77.37954184260174, "2-1": -134.16473963978154, "3-2": -59.840635300052604, "0-3": 116.62583309723243}
2025-08-18 17:02:41,2.10,56.0,21.0,{"1-0": 70.96523357541008, "2-1": -124.17954555710838, "3-2": -76.77693880662342, "0-3": 129.99125078832174}
2025-08-18 17:02:41,2.10,60.0,29.0,{"1-0": 83.40493869182616, "2-1": -132.01677197357463, "3-2": -74.8172608897997, "0-3": 123.4290941715482}
2025-08-18 17:02:41,2.07,54.0,28.0,{"1-0": 77.85561235289467, "2-1": -134.63092606251251, "3-2": -57.31410777484786, "0-3": 114.0894214844657}
2025-08-18 17:02:41,2.12,57.0,27.0,{"1-0": 88.17703156781856, "2-1": -126.16100410149902, "3-2": -70.70246432383708, "0-3": 108.68643685751758}
2025-08-18 17:02:41,2.11,54.0,25.0,{"1-0": 82.95640295004311, "2-1": -131.72728666098322, "3-2": -66.61382506165688, "0-3": 115.38470877259697}
2025-08-18 17:02:41,2.10,51.0,19.0,{"1-0": 86.75013533193491, "2-1": -127.33046152991375, "3-2": -74.6505581650636, "0-3": 115.23088436304242}
2025-08-18 17:02:41,2.09,51.0,22.0,{"1-0": 88.89325147185197, "2-1": -120.30984569680398, "3-2": -92.60027974379003, "0-3": 124.016873968742}
2025-08-18 17:02:42,2.06,52.0,26.0,{"1-0": 94.84692854516395, "2-1": -123.74527352534247, "3-2": -85.18988685251148, "0-3": 114.08823183269}
2025-08-18 17:02:42,2.11,53.0,23.0,{"1-0": 93.88416417961511, "2-1": -126.348495456605, "3-2": -75.1364905045911, "0-3": 107.60082178158096}
2025-08-18 17:02:42,2.10,51.0,21.0,{"1-0": 87.37107381971688, "2-1": -122.97076941980971, "3-2": -83.51968166010919, "0-3": 119.11937726020203}
2025-08-18 17:02:42,2.08,48.0,22.0,{"1-0": 95.18057679597077, "2-1": -124.61842324822398, "3-2": -85.66874380943135, "0-3": 115.10659026168456}
2025-08-18 17:02:42,2.07,52.0,25.0,{"1-0": 92.81419806800918, "2-1": -112.45326499724162, "3-2": -95.98414709234503, "0-3": 115.62321402157745}
2025-08-18 17:02:42,2.05,48.0,24.0,{"1-0": 88.77547497968425, "2-1": -120.36706130633426, "3-2": -83.86672754822987, "0-3": 115.45831387487986}
2025-08-18 17:02:42,2.06,49.0,31.0,{"1-0": 103.09160457427473, "2-1": -122.09950161776992, "3-2": -83.94435514970621, "0-3": 102.95225219320139}
2025-08-18 17:02:42,2.07,48.0,27.0,{"1-0": 98.03494594312815, "2-1": -120.03637261539768, "3-2": -73.97872361723154, "0-3": 95.98015028950105}
2025-08-18 17:02:42,2.05,45.0,19.0,{"1-0": 96.46486339988432, "2-1": -114.27806343739417, "3-2": -85.8367113032735, "0-3": 103.64991134078333}
2025-08-18 17:02:42,2.03,46.0,26.0,{"1-0": 107.1945666239551, "2-1": -115.21372944149378, "3-2": -97.81799528379656, "0-3": 105.83715810133525}
2025-08-18 17:02:43,2.05,45.0,28.0,{"1-0": 102.70032985931529, "2-1": -114.48404762800618, "3-2": -88.38367108285554, "0-3": 100.16738885154646}
2025-08-18 17:02:43,2.04,45.0,26.0,{"1-0": 102.24273222253888, "2-1": -109.06050576557868, "3-2": -90.74366475472006, "0-3": 97.56143829775989}
2025-08-18 17:02:43,2.04,42.0,29.0,{"1-0": 105.37877018762813, "2-1": -114.1524611550336, "3-2": -88.67982082132988, "0-3": 97.45351178873537}
2025-08-18 17:02:43,2.03,42.0,30.0,{"1-0": 106.84049510207237, "2-1": -104.29058616534425, "3-2": -93.52223366303964, "0-3": 90.97232472631153}
2025-08-18 17:02:43,2.01,41.0,23.0,{"1-0": 109.54312712577381, "2-1": -106.75238652707358, "3-2": -88.2427614022398, "0-3": 85.45202080353953}
