timestamp,distance(m),azimuth(deg),elevation(deg),phase_diff
2025-08-18 17:09:54,2.12,86.0,43.0,{}
2025-08-18 17:09:54,2.12,90.0,42.0,{"1-0": 16.64513662380923, "2-1": -129.51795485268113, "3-2": 2.687155350011044, "0-3": 110.18566287886084}
2025-08-18 17:09:54,2.16,84.0,38.0,{"1-0": 8.886902396421775, "2-1": -131.43666209459624, "3-2": 9.891837444617716, "0-3": 112.65792225355676}
2025-08-18 17:09:54,2.19,81.0,40.0,{"1-0": 19.357166989262282, "2-1": -135.8150624064095, "3-2": -4.202321250284951, "0-3": 120.66021666743217}
2025-08-18 17:09:54,2.12,88.0,41.0,{"1-0": 22.192236140493232, "2-1": -128.75720270819116, "3-2": -12.582913022569524, "0-3": 119.14787959026746}
2025-08-18 17:09:54,2.13,82.0,39.0,{"1-0": 11.135168484181131, "2-1": -130.42775137143974, "3-2": 3.40275474302273, "0-3": 115.88982814423589}
2025-08-18 17:09:54,2.13,87.0,39.0,{"1-0": 24.152003719015156, "2-1": -135.1944751945468, "3-2": -7.074506060978316, "0-3": 118.11697753650998}
2025-08-18 17:09:55,2.10,90.0,36.0,{"1-0": 15.063620722339177, "2-1": -135.4629595332787, "3-2": 3.742334111655914, "0-3": 116.65700469928363}
2025-08-18 17:09:55,2.14,86.0,42.0,{"1-0": 10.217911666149472, "2-1": -142.08120735260607, "3-2": 10.434678813667778, "0-3": 121.42861687278884}
2025-08-18 17:09:55,2.14,84.0,38.0,{"1-0": 12.655708876527784, "2-1": -126.61584373144606, "3-2": -0.9443266139202198, "0-3": 114.9044614688385}
2025-08-18 17:09:55,2.15,88.0,43.0,{"1-0": 15.268329545188049, "2-1": -131.16965515316593, "3-2": -7.910062484799877, "0-3": 123.81138809277778}
2025-08-18 17:09:55,2.15,88.0,43.0,{"1-0": 15.449630193006053, "2-1": -131.91540832717712, "3-2": 8.154492247783903, "0-3": 108.31128588638715}
2025-08-18 17:09:55,2.13,85.0,40.0,{"1-0": 10.373268481379464, "2-1": -127.05318527486824, "3-2": 3.5703794885140905, "0-3": 113.10953730497468}
2025-08-18 17:09:55,2.12,87.0,40.0,{"1-0": 14.139306904262753, "2-1": -129.75150453416535, "3-2": -3.877396252407184, "0-3": 119.48959388230978}
2025-08-18 17:09:55,2.17,87.0,42.0,{"1-0": 17.359080272758472, "2-1": -138.4939829041325, "3-2": 7.91690199500429, "0-3": 113.21800063636975}
2025-08-18 17:09:55,2.17,89.0,38.0,{"1-0": 9.646865661954353, "2-1": -125.80263619380048, "3-2": -1.997467862787705, "0-3": 118.15323839463385}
2025-08-18 17:09:55,2.15,84.0,38.0,{"1-0": 3.702339905207202, "2-1": -131.77093993158277, "3-2": 3.169012633956381, "0-3": 124.89958739241922}
2025-08-18 17:09:56,2.12,88.0,43.0,{"1-0": 17.08080104042437, "2-1": -133.9352357708413, "3-2": -6.5175158643184705, "0-3": 123.3719505947354}
2025-08-18 17:09:56,2.14,82.0,40.0,{"1-0": 16.945403483649734, "2-1": -134.85141052851597, "3-2": 12.080036685432898, "0-3": 105.82597035943336}
2025-08-18 17:09:56,2.12,88.0,41.0,{"1-0": 17.556018456249596, "2-1": -126.44010715707846, "3-2": -14.403545506364635, "0-3": 123.2876342071935}
2025-08-18 17:09:56,2.15,91.0,40.0,{"1-0": 12.009094437118796, "2-1": -132.8009528331266, "3-2": 5.780104317670584, "0-3": 115.01175407833719}
2025-08-18 17:09:56,2.15,87.0,38.0,{"1-0": 7.4689486480284195, "2-1": -134.65999032417778, "3-2": 13.278079253822941, "0-3": 113.91296242232642}
2025-08-18 17:09:56,2.16,84.0,40.0,{"1-0": 10.703966819444068, "2-1": -133.02471748025135, "3-2": -0.7092459043270559, "0-3": 123.02999656513434}
2025-08-18 17:09:56,2.12,87.0,40.0,{"1-0": 14.722548113974486, "2-1": -128.30126770680198, "3-2": -8.957058741802788, "0-3": 122.53577833463028}
2025-08-18 17:09:56,2.14,83.0,37.0,{"1-0": 14.266746777863435, "2-1": -133.373596315565, "3-2": 1.7384893271482962, "0-3": 117.36836021055328}
2025-08-18 17:09:56,2.15,86.0,41.0,{"1-0": 19.8784749672013, "2-1": -134.9788015541234, "3-2": -8.804452721716569, "0-3": 123.90477930863868}
2025-08-18 17:09:56,2.15,85.0,39.0,{"1-0": 14.391462603276892, "2-1": -129.65119034025926, "3-2": -1.8515782975111579, "0-3": 117.11130603449354}
2025-08-18 17:09:57,2.13,87.0,38.0,{"1-0": 8.393952810405795, "2-1": -126.15326570683287, "3-2": -9.653512212846376, "0-3": 127.41282510927343}
2025-08-18 17:09:57,2.14,88.0,38.0,{"1-0": 11.113499120156849, "2-1": -135.30131878395483, "3-2": 1.7634115889177053, "0-3": 122.42440807488028}
2025-08-18 17:09:57,2.14,87.0,40.0,{"1-0": 12.37286494129334, "2-1": -136.49551931670624, "3-2": 4.4027405564858935, "0-3": 119.71991381892703}
2025-08-18 17:09:57,2.13,86.0,39.0,{"1-0": 11.978534941512676, "2-1": -132.452051107193, "3-2": 2.092954172556945, "0-3": 118.38056199312338}
2025-08-18 17:09:57,2.14,86.0,40.0,{"1-0": 12.53917747082675, "2-1": -131.1624600994017, "3-2": -3.894676523471075, "0-3": 122.51795915204599}
2025-08-18 17:09:57,2.16,90.0,40.0,{"1-0": 9.504797795563722, "2-1": -126.8443906365334, "3-2": -6.335954069228459, "0-3": 123.67554691019816}
