dt,phase_1-0,phase_2-1,phase_3-2,phase_0-3
0.061,-0.27161565432250223,2.9990735060480476,-0.17955143504535684,-2.83294471176368
0.046,-0.27598192447354103,3.1250437382079386,0.002304967342154422,-2.884464611840261
0.045,-0.3342646838918141,3.061569761831249,0.010550541862667823,-2.897901403319191
0.046,-0.18166312449030853,3.089687949116299,-0.13227111177299408,-2.879563121799985
0.047,-0.30005369278680394,2.8701844903471923,-0.3372057446667154,-2.775741379378875
0.046,-0.16138337464340857,3.004378036395996,-0.28933833075721016,-2.8280855653829717
0.046,-0.48486718355028785,2.7564798878981644,-0.30167306162318475,-2.7401651741079496
0.061,-0.397201211604457,2.9252852139569905,-0.2340460379634733,-2.7266528436546658
0.046,-0.39975386797642126,2.7870025688622695,-0.37248188157277584,-2.72394698876812
0.047,-0.531680533911432,3.0020673215646863,-0.01321089192416943,-2.7362265597792987
0.045,-0.6993029308179654,2.8747358410920816,-0.0359667501771261,-2.6731797850924135
0.046,-0.5302345489635761,3.083525851776282,0.2263392804580495,-2.7796305832707553
0.047,-0.5415263893643493,3.023029063522866,-0.07509674029457887,-2.6435331139977927
0.046,-0.5514985778679092,2.9963852894756267,-0.06551740615534492,-2.6697840336807057
0.046,-0.5328726793045893,3.0035094743792583,-0.1328964814292812,-2.6139066720664577
0.061,-0.6134323855463503,2.882195412058189,-0.16042097676460199,-2.627136532810445
0.047,-0.3944983511082892,2.827252686445237,-0.31577081408844915,-2.745663455537611
0.046,-0.38143930410263444,2.9902480314876128,-0.04933655744557496,-2.8621614141437646
0.048,-0.36933415261209146,3.0650107963017263,-0.04783888624195096,-2.8010014720238177
0.045,-0.3192848566344952,2.8885406288966506,-0.3080847721710092,-2.767275049477431
0.047,-0.29894978067815614,2.7513718795126416,-0.3920622053412549,-2.840801441647534
0.045,-0.24699554387819014,2.8705179993809757,-0.34262955313643095,-2.82304221078399
0.045,-0.3070680869996479,2.868543006436158,-0.25719741076980235,-2.850376802973978
0.047,-0.29211715040783937,2.9372758524179687,-0.23606502934986986,-2.8177272750039086
0.06,-0.29740724185649897,2.895978685396545,-0.40115401208031576,-2.688645367846227
0.046,-0.31254423293174405,2.8422108753118134,-0.479759547139314,-2.648670651796715
0.045,-0.3020483727252245,2.7780004254759896,-0.5042442480918815,-2.698892260886491
0.048,-0.25188734633701687,2.7895302291625534,-0.5499446322490675,-2.6918230994309487
0.047,-0.2551410243111961,2.7560955725710925,-0.7151482809922112,-2.556800429305087
0.046,-0.27635028860096494,2.797677116848602,-0.5753002496670537,-2.6338576520629657
0.047,-0.3926353882061842,2.820605968461314,-0.5293456393362216,-2.540598311175867
0.046,-0.35849070242022174,2.6864310250075496,-0.7890376312566887,-2.449225948495126
0.063,-0.38395499611818146,2.5900591527376773,-0.7817547733448893,-2.5274163849788387
0.046,-0.30339899975615975,2.756330199069188,-0.8090256581696188,-2.41443045018462
0.047,-0.49089925118780364,2.3967636617283286,-0.9046933610397777,-2.4908290332236764
0.046,-0.42150659674421526,2.701464790678566,-0.7201741813316909,-2.4400397384251145
0.047,-0.5079529255434952,2.506111434338554,-0.934401154925028,-2.3347197923725087
0.047,-0.42946527527096384,2.77198111363389,-0.6459461062733393,-2.4357928120013934
0.045,-0.44715703535793333,2.7069966840794195,-0.6737869242335123,-2.4552446635087217
0.046,-0.46062417315753706,2.9181123881908455,-0.34179452506114266,-2.562654220770061
0.047,-0.346190513206984,2.8018310515467713,-0.7047516877176978,-2.430412054708133
0.047,-0.43125106036884714,2.839034200813406,-0.3575428108650112,-2.655357235132322
0.046,-0.3925031997171974,2.765531697445978,-0.7046540203797499,-2.4204963896366607
0.063,-0.34332599216626747,2.8121843267937887,-0.5696631112966313,-2.5580118769228988
0.047,-0.3040500012822118,2.828622094716635,-0.528504361359901,-2.6220088498208383
0.045,-0.33662930186054035,2.9283995738612676,-0.3641058767145969,-2.6540505547431814
0.047,-0.4844197854338309,2.893279342375462,-0.33293821721769407,-2.5725479621525995
0.044,-0.37494747862666045,2.9269286101505143,-0.452460303520127,-2.5288489148822846
0.046,-0.39491350569212685,2.912156034762006,-0.4048571153181162,-2.5712586514073372
0.047,-0.3695664517156197,2.9397611802666512,-0.34867863905364704,-2.625179036143668
0.048,-0.3144018943069131,2.866047553484092,-0.46481161561782436,-2.6379242437707573
0.047,-0.2564060328297125,3.0560724863865696,-0.5451693165173087,-2.425537471445996
0.06,-0.2686882213440478,2.9571118138375296,-0.44117914107066614,-2.6162061309273428
0.048,-0.17139931181767676,3.0298132376098446,-0.4475740638213381,-2.634398693930727
0.046,-0.14859499791642908,2.9209704911107477,-0.4897974765371486,-2.723822341615261
0.046,-0.17334277398346642,3.0377981359822672,-0.42459507070065783,-2.647449326513195
0.047,-0.2291901399438032,2.8809509463080207,-0.5740268455819878,-2.599017375345775
0.046,-0.06452449385542171,2.94149209628132,-0.6826838934951274,-2.5944848235477176
0.046,-0.11872729601159902,2.914626366660731,-0.736994782294686,-2.5128368622125703
0.046,-0.09692246510109237,2.9879464432360963,-0.6387409691389969,-2.559575429703401
0.047,0.004338328247519357,3.0729475977512473,-0.7449292511656693,-2.469646786510189
0.046,0.030088489367178423,3.092858621739252,-0.6578329230649272,-2.465114188041503
0.061,0.06436989232416021,3.1288800881838124,-0.617435965052979,-2.601239146266955
0.046,-0.003419447534091909,3.011690953187293,-0.8258501316235237,-2.442224774834678
0.047,-0.10581152819913434,3.072127452841134,-0.4550155816495389,-2.5113003429924605
0.046,-0.009348759302364453,3.0070249176709702,-0.7782446562390097,-2.488566973967242
0.046,0.07239464334834551,3.1211963021372813,-0.7276610032158951,-2.465929942269732
0.048,0.157690635452289,3.1058476300174838,-0.8608994512602123,-2.4741288613541794
0.045,0.28822606797128575,3.1005304493065613,-0.9878236197452499,-2.400932897532597
0.047,0.31337907334501913,3.0719291188347873,-0.8578212204542854,-2.527486971725521
0.046,0.2058659000332963,3.1333244700869374,-0.6991561588263774,-2.6400342112938566
0.047,0.35873786237362065,3.05179634390842,-1.0320662772888953,-2.5580605483558916
0.063,0.2227154338682585,2.898000858783377,-1.0635678528240726,-2.5443320294403953
0.047,0.21382657813181294,2.960249199511944,-0.54689306897185,-2.627182708671907
0.047,0.3715407529449291,3.059763101770707,-0.9531313424252059,-2.4781725122904303
0.048,0.28582910803972883,3.1240182090484088,-0.9062019918804016,-2.503645325207736
0.047,0.2278344763264824,3.044495248671116,-0.9124997804435168,-2.554024754391436
0.046,0.4965866786526094,2.894189753727211,-0.6778446815043913,-2.7129317508754296
0.048,0.44525839593588595,3.0635686356056073,-0.8204712184236604,-2.6883558131178327
0.046,0.369923967040126,3.092014285616179,-0.8416287682775168,-2.6203094843787884
0.047,0.2653086182095326,3.0160109368200723,-0.8311002716340629,-2.701382716934984
0.047,0.31881249820120433,3.1237812306220483,-0.8218448486107741,-2.6207488802124783
0.046,0.1908579663701137,3.007025676758117,-0.7606222644182101,-2.706395332373373
0.045,0.32652242223715783,3.019435128277281,-0.8957809454327442,-2.694491655706719
0.063,0.5339138520171568,3.1089273311652694,-0.9611239225607563,-2.7470479054707178
0.045,0.3965561256424698,2.912424285708147,-1.0197856211852885,-2.7475315259286206
0.047,0.4187940199856936,2.863790622899937,-1.2397021798364019,-2.5984865244289415
0.046,0.4373057742778089,2.9329708918709154,-1.1035585745370184,-2.683961615049461
0.047,0.6473162359157302,3.1396663143915893,-1.0229512030254984,-2.767884025678229
0.046,0.7315276367583459,3.1256077572851586,-1.058845708717894,-2.7982896853256105
0.047,0.6275118812369942,3.1124964442650005,-1.013985069801602,-2.7260232557003925
0.044,0.7070061250980889,3.0679407070362776,-0.9574381872864473,-2.964812537954951
0.063,0.6779551135646521,2.9370811513516655,-1.3649861324679566,-2.6590731369246163
0.045,0.6550282365678665,2.8930368643892037,-1.46839877127572,-2.5767779080825295
0.047,0.7641769857337577,3.1334179363331884,-1.0924371218213451,-2.8051578002456012
0.048,0.667013881716891,3.009541074037768,-1.2123371612581295,-2.7283209536005804
0.046,0.6743125499244561,2.97591695285758,-1.360552986512758,-2.6210279177337044
0.047,0.902478966453658,3.134138769486886,-1.1991381325983173,-2.8374796033422265
0.047,0.9600454704236052,3.0915849493856435,-1.4417835372772922,-2.6098468825319565
0.046,0.9138357294602015,3.1217924384136366,-1.352298262076137,-2.6833299057977014
0.047,0.9665762043993189,3.127523866565678,-1.5638065336492284,-2.558431111363999
0.046,1.0098800545930657,3.1326959182616987,-1.5803461835554904,-2.5622297892992743
0.046,0.943062029588051,3.0511507580103854,-1.3561617354924687,-2.638051052105968
0.063,1.1082167922873087,3.007022781728755,-1.4302317065748187,-2.685007867441245
0.047,1.0286015051354331,3.0350835531937936,-1.4763052316653946,-2.5873798266638324
0.046,1.1732194049034512,3.072431436194731,-1.5926630659162855,-2.652987775181897
0.045,1.0783009813949125,3.0032052056426224,-1.5656924645962835,-2.515813722441252
0.048,0.9416255686669261,2.9678565104335606,-1.4117765499417496,-2.497705529158737
0.046,1.1510496063050284,2.938504216135997,-1.6836652709402609,-2.4058885515007646
0.045,0.9529001950656515,3.082064123117144,-1.7509362078072923,-2.284028110375503
0.045,0.9938907047019072,2.91620183923379,-1.6208519072868477,-2.2892406366488496
0.047,1.205385859896242,2.721435100741904,-1.4284411341403465,-2.4983798264978
0.061,1.2352049873991566,2.9295922317950707,-1.742843160967022,-2.421954058227205
0.046,1.3034734863180522,2.8249840202294054,-1.7559246953340624,-2.372532811213395
0.048,1.2418735917367667,2.766374002478037,-1.6218827086771532,-2.3863648855376507
0.045,1.188587232729531,2.6635092248086263,-1.458408541367333,-2.3936879161708244
0.045,1.3746977147103014,2.620908390878977,-1.6690117446959187,-2.3265943608933597
0.047,1.3264522872092597,2.5348719965239512,-1.5394965085925816,-2.3218277751406293
0.046,1.4404207734597934,2.607845060778988,-1.7542908764255838,-2.293974957813197
0.047,1.3488945452182464,2.4954634728234115,-1.5968814974390981,-2.2474765206025595
0.046,1.4014114698942421,2.5987130578179447,-1.8423881223101157,-2.157736405402071
0.061,1.3121295745542205,2.593623413540301,-1.549121004730038,-2.3566319833644833
0.047,1.3258317051313842,2.5853321565575538,-1.6880374690732796,-2.2231263926156584
0.044,1.2674406479058729,2.649261485242499,-1.7783694018410985,-2.1383327313072735
0.046,1.213703296899739,2.4301462982811817,-1.372148515765645,-2.2717010794152754
0.047,1.330028200498756,2.5255874532224087,-1.5016418489066719,-2.353973804814493
0.047,1.2935393798545647,2.531245686983712,-1.597591560520187,-2.22719350631809
0.046,1.509670812799543,2.521722878842489,-1.8366015331716488,-2.194792158470383
0.061,1.5015608706866155,2.3859451585626186,-1.6081345239080747,-2.2793715053411594
0.045,1.5902624183046978,2.2963593879098414,-1.7611839884480789,-2.1254378177664606
0.047,1.6472002859295816,2.3383298519113165,-1.6623883323715145,-2.3231418054693833
0.046,1.4077787838298275,2.3787908157927466,-1.4917713172136204,-2.2947982824089537
0.047,1.414838984848597,2.313625315714134,-1.3807272364779948,-2.347737064084736
0.045,1.498388288205224,2.171247069735763,-1.3731668393398435,-2.2964685186011438
0.045,1.6649890594861587,2.1678076753143727,-1.438317914811601,-2.3944788199889304
0.046,1.6642788081348463,2.067044737409618,-1.4090279421036753,-2.322295603440789
0.063,1.7330028239321582,2.21556052233026,-1.8056504195189127,-2.1429129267435054
0.047,1.7058163338800396,2.06751274383274,-1.6622627826908225,-2.111066295021957
0.047,1.6975161014316857,2.140780100788885,-1.4961418446918535,-2.342154357528717
0.046,1.7971784146513965,2.017284809159911,-1.615706247179762,-2.198756976631546
0.046,1.6719023273293299,2.0097556983867517,-1.4622362044107169,-2.2194218213053647
0.045,1.7693451192100595,2.0580539067499055,-1.5355428108395168,-2.2918562151204487
0.045,1.6587318295731528,2.0738062073682757,-1.2830090074961669,-2.449529029445262
0.047,1.7276788852712324,2.0574649318376275,-1.4465363280858015,-2.3386074890230586
0.062,1.8761873288327167,1.9637727283180064,-1.7162352911749117,-2.1237247659758114
0.046,1.824326530276675,1.9635916241353677,-1.519114391414356,-2.2688037629976865
0.048,1.8956466042865538,1.9686218732659315,-1.3472505209006913,-2.517017956651794
0.048,1.8662136082439056,1.911560786908699,-1.3179721588406141,-2.4598022363119902
0.046,2.0111317790868926,1.9415776974481334,-1.4855902745417946,-2.4671192019932313
0.048,1.7703692734498506,2.086057241866031,-1.390637229386759,-2.4657892859291226
0.045,1.8711480782064234,2.046498503180617,-1.241850915562951,-2.6757956658240896
0.047,1.8057791947771216,2.2400436142337004,-1.5451684494550886,-2.500654359555733
0.045,1.7274190819074762,2.243004587126014,-1.4277191211857272,-2.5427045478477632
0.046,1.892154929705277,2.1713484520684347,-1.5662594421179035,-2.4972439396558084
0.047,1.9912850428666273,2.2385362729059985,-1.7859422480231044,-2.4438790677495215
0.046,1.8752085963537184,2.027682977988761,-1.4652840337340316,-2.4376075406084476
0.062,1.9164021666250561,2.3163084955953748,-1.767740543616771,-2.4649701186036594
0.047,1.8819328824068542,2.243881594630322,-1.4480545259324356,-2.6777599511047407
0.046,1.9472925757461192,2.4788205637469978,-1.78787438822468,-2.6382387512684367
0.046,1.9574174247434308,2.5005063748291714,-1.865769986459351,-2.592153813113251
0.047,1.8428043504563623,2.6550232460687897,-1.9732932141736346,-2.524534382351517
0.047,1.8562456125326756,2.4641547401157236,-1.5923229470839624,-2.7280774055644366
0.047,1.990928750020061,2.3536644968688316,-1.785518995254757,-2.5590742516341356
0.047,1.6542622165326284,2.693709049267751,-1.621125154740817,-2.726846111059562
0.047,1.8932780755227059,2.680133847475033,-1.9428919276010834,-2.6305199953966554
0.047,2.154156861074046,2.5282379618999484,-2.010934799105043,-2.671460023868952
0.045,2.033777365915085,2.5789483077623685,-2.0220555349182634,-2.59067013875919
0.063,1.9322829610696213,2.7755916601291464,-2.0855894402519186,-2.622285180946849
0.047,1.9647756933963878,2.7688622295585015,-1.8900951712746796,-2.8435427516802094
0.046,2.162161564397509,2.7356842059901334,-2.1929871004228296,-2.7048586699648127
0.046,2.264595472631255,2.7168129874074447,-2.533866194841706,-2.4475422651969936
0.046,2.004154083834328,2.7243197027477946,-2.103620773156705,-2.6248530134254175
0.045,1.9331440585678055,2.9142711660754212,-2.172613933885073,-2.6748012907581535
0.046,2.029556103019477,2.769474096131472,-2.2749425997260797,-2.524087599424869
0.046,2.2463101539817205,2.6062706987911284,-2.3623947380935557,-2.490186114679293
0.063,2.3126083287656,2.7352857552601995,-2.6132945622188557,-2.434599521806944
0.048,2.35083001716757,2.692275286536325,-2.499975572515657,-2.5431297311882375
0.043,2.2561046164414753,2.801831987151768,-2.5638927322964,-2.4940438712968436
0.047,2.368040479188279,2.708904463718501,-2.632507378563988,-2.4444375643427922
0.048,2.527459766173082,2.459358420331227,-2.8682767145328145,-2.1185414719714952
0.046,2.5204029637143854,2.2358258527375745,-2.5439362793758975,-2.2122925370760624
0.046,2.6148181138380977,2.085864718387736,-2.520520897606311,-2.1801619346195222
0.045,2.5046731777980695,2.1723755333395087,-2.741006305817934,-1.936042405319644
0.047,2.5229869501198015,2.279854641785059,-2.6166357652951864,-2.186205826609674
0.048,2.704934759430563,2.1401252180601666,-2.7475593172057056,-2.097500660285024
0.062,2.451727578450237,2.2513951622274204,-2.6208038802224913,-2.082318860455166
0.049,2.709630455435822,2.0724316848529365,-2.483120734456893,-2.298941405831865
0.045,2.6246074434389404,2.2025127067523065,-2.663983925911546,-2.1631362242797008
0.045,2.540856133335599,2.174526109224317,-2.513170825153393,-2.202211417406523
0.047,2.373431086614786,2.343425724949301,-2.4145059407806686,-2.302350870783418
0.046,2.482722512419888,2.396105368696659,-2.464420956803065,-2.4144069243134822
0.045,2.499290807766494,2.2890798371605117,-2.2219810365624273,-2.5663896083645783
0.045,2.4778219338009633,2.276029255821997,-2.4467773506162604,-2.3070738390067
0.047,2.47231146663344,2.315101802803537,-2.4295918475784344,-2.3578214218585423
0.06,2.5259791844636057,2.195918735092818,-2.2112806840679586,-2.5106172354884646
0.046,2.461420281915006,2.267515587456427,-2.341055577571202,-2.3878802918002306
0.047,2.510287535442235,2.3158095024107928,-2.3630596712912197,-2.463037366561808
0.047,2.450767957295414,2.375592361598465,-2.387773557940302,-2.4385867609535765
0.062,2.375072341615738,2.3792928193249505,-2.447480407603309,-2.30688475333738
0.032,2.4173700879841067,2.5717213089923567,-2.331184413292199,-2.657906983684265
0.044,2.3824084414226117,2.568350609781298,-2.2570042678266997,-2.6937547833772104
0.046,2.295389038142647,2.6914697050765732,-2.2886221860931766,-2.6982365571260436
0.046,2.2713923377612337,2.657467899343803,-2.505935673422389,-2.4229245636826477
0.063,2.3795610615414775,2.9737329926870992,-2.384295573846914,-2.9689984803816625
0.048,2.339877699002293,2.764240559365733,-2.4830898529749503,-2.621028405393075
0.045,2.5072117894677364,2.667849795232911,-2.6533071303035713,-2.5217544543970756
0.046,2.247326046649074,2.941784965861863,-2.6112443191725845,-2.5778666933383527
0.046,2.506990494063369,2.5426309564269345,-2.539286313864983,-2.5103351366253204
0.046,2.8318363350394087,2.2021706646995307,-2.7322427488223027,-2.3017642509166367
0.046,2.8235797634609328,1.907310312384902,-2.70501614588821,-2.0258739299576245
0.046,2.943478286858705,1.9012949648322355,-2.7022423454884748,-2.142530906202466
0.062,2.5621653379198426,2.356370060024588,-2.496013936229398,-2.422521461715032
0.046,2.8674774674688788,1.8380511591380237,-2.6950813346733087,-2.0104472919335934
0.046,3.0068197116879247,1.6785039990020971,-2.739209106296686,-1.9461146043933355
0.048,2.918588471368038,1.6323486888171144,-2.667522081474335,-1.8834150787108177
0.045,3.0055098899559383,1.5056590197148916,-2.6188130180900533,-1.8923558915807768
0.046,2.947623774454763,1.3888891307457596,-2.7172312196494253,-1.6192816855510974
0.047,2.960311141883876,1.438574020713231,-2.7565590337858463,-1.6423261288112607
0.045,2.9107856842791913,1.4923012780549891,-2.669955111525028,-1.7331318508091524
0.061,2.836844542279375,1.5031888634303596,-2.80619558668429,-1.5338378190254447
0.047,2.7399294233327978,1.4699479659973778,-2.5173388922870084,-1.6925384970431672
0.044,2.795711112451533,1.6651422668668086,-2.5971103388420076,-1.8637430404763342
0.047,2.73192597560841,1.6581992810506767,-2.475434080363008,-1.9146911762960785
0.047,2.8082873259599146,1.807614584937549,-2.7112449551771856,-1.9046569557202782
0.047,2.773665092463599,1.7643657480154902,-2.6877344581474127,-1.8502963823316763
0.046,2.7455872629251816,1.6993048743313632,-2.600815129099134,-1.844077008157411
0.047,2.6269241066542475,1.741776295864747,-2.5087894937618747,-1.8599109087571197
0.046,2.7243564957775646,1.866048427618106,-2.5027220867298077,-2.087682836665863
0.046,2.679226653333361,1.8845418521158697,-2.6650817052142,-1.8986868002350306
0.061,2.66957718087144,1.9766242216772507,-2.68231862511894,-1.9638827774297503
0.045,2.674324974950325,1.948495870633237,-2.5489622036336557,-2.073858641949906
0.046,2.663908724184055,2.110336321012546,-2.497930588834948,-2.276314456361653
0.045,2.652161445090354,1.9355301470689805,-2.4461536786469877,-2.1415379135123467
0.046,2.6356889193719026,1.8847272441450724,-2.3499281481052328,-2.1704880154117423
0.046,2.611884870719486,2.219432049203895,-2.659438106920541,-2.17187881300284
0.062,2.69154251640797,1.747786435001783,-2.4977988506601054,-1.9415301007496475
0.047,2.626086497964697,1.8153466689423343,-2.507987380531415,-1.9334457863756167
0.046,2.5281916243950375,1.821360835840063,-2.3385327040262487,-2.011019756208852
0.047,2.4957320243012493,2.007879070642718,-2.4145615036787977,-2.0890495912651694
0.047,2.5765528917940825,1.7286979086538048,-2.4578284466972242,-1.8474223537506635
0.047,2.8379258388135056,1.6437278784087181,-2.5382366101436817,-1.9434171070785422
0.045,2.8382823449803074,1.511757100289201,-2.590335176569106,-1.7597042687004025
0.046,2.9611100733567732,1.2674684129233698,-2.4186295266416447,-1.8099489596384983
0.046,2.879085658031864,1.3987837632936155,-2.515942727843633,-1.761926693481847
0.046,2.8233420863124463,1.4814464131401681,-2.6030758514439385,-1.701712648008676
0.061,3.046301003208117,1.1450671015306624,-2.5959165002106896,-1.5954516045280895
