timestamp,distance(m),azimuth(deg),elevation(deg),phase_diff
2025-08-19 17:54:59,1.88,173.0,38.0,{}
2025-08-19 17:54:59,1.82,171.0,36.0,{"1-0": -122.9930610571965, "2-1": -12.684528984740744, "3-2": 118.63599134650158, "0-3": 17.041598695435653}
2025-08-19 17:54:59,1.90,168.0,39.0,{"1-0": -130.45908325505877, "2-1": -12.332979434350744, "3-2": 118.34230948934776, "0-3": 24.449753200061746}
2025-08-19 17:54:59,1.78,172.0,39.0,{"1-0": -123.75260550903114, "2-1": -17.617327279521557, "3-2": 110.48144251287937, "0-3": 30.88849027567332}
2025-08-19 17:54:59,1.88,169.0,43.0,{"1-0": -130.70098909392885, "2-1": -4.349568487734649, "3-2": 108.80537501872938, "0-3": 26.245182562934122}
2025-08-19 17:55:00,1.84,173.0,35.0,{"1-0": -117.80695421999249, "2-1": -15.66576986283751, "3-2": 105.97359710960372, "0-3": 27.499126973226275}
2025-08-19 17:55:00,1.82,172.0,43.0,{"1-0": -130.9392358444695, "2-1": -8.430879401135442, "3-2": 119.74833731036013, "0-3": 19.62177793524478}
2025-08-19 17:55:00,1.86,173.0,34.0,{"1-0": -120.77102801684762, "2-1": -6.89242463220093, "3-2": 104.9946275715689, "0-3": 22.66882507747963}
2025-08-19 17:55:00,1.81,171.0,43.0,{"1-0": -129.65146803596542, "2-1": -12.120805417543744, "3-2": 124.30435555272477, "0-3": 17.467917900784386}
2025-08-19 17:55:00,1.88,172.0,39.0,{"1-0": -120.90629795692915, "2-1": -8.265314838050282, "3-2": 103.33085356274103, "0-3": 25.84075923223842}
2025-08-19 17:55:00,1.85,170.0,37.0,{"1-0": -123.33395827790847, "2-1": -12.13018562232123, "3-2": 113.39920494302751, "0-3": 22.064938957202166}
2025-08-19 17:55:00,1.82,170.0,46.0,{"1-0": -127.73536072247627, "2-1": -15.486136189477698, "3-2": 117.74611048275953, "0-3": 25.47538642919442}
2025-08-19 17:55:00,1.79,172.0,41.0,{"1-0": -114.94383568344313, "2-1": -9.188040411954573, "3-2": 97.20456932945089, "0-3": 26.92730676594683}
2025-08-19 17:55:00,1.83,171.0,39.0,{"1-0": -122.9818165327361, "2-1": -8.691253244262628, "3-2": 106.76598546742775, "0-3": 24.907084309570976}
2025-08-19 17:55:00,1.86,174.0,36.0,{"1-0": -126.67573733367031, "2-1": -12.274631432226666, "3-2": 112.42615959524464, "0-3": 26.524209170652345}
2025-08-19 17:55:01,1.81,168.0,43.0,{"1-0": -132.4950981384613, "2-1": -4.797770201263114, "3-2": 115.88911418265002, "0-3": 21.403754157074374}
2025-08-19 17:55:01,1.80,171.0,41.0,{"1-0": -116.17628997507205, "2-1": -18.61688182510574, "3-2": 104.29409103163061, "0-3": 30.49908076854717}
2025-08-19 17:55:01,1.81,170.0,36.0,{"1-0": -119.74406012804535, "2-1": -15.058136773084705, "3-2": 112.40148355801752, "0-3": 22.40071334311255}
2025-08-19 17:55:01,1.88,170.0,41.0,{"1-0": -127.27576061600787, "2-1": -18.137033345499173, "3-2": 118.77012178847286, "0-3": 26.642672173034182}
2025-08-19 17:55:01,1.83,173.0,39.0,{"1-0": -118.72238941843672, "2-1": -15.827108582207964, "3-2": 111.16471574889005, "0-3": 23.38478225175463}
2025-08-19 17:55:01,1.82,171.0,38.0,{"1-0": -122.40913616069685, "2-1": -11.794864923506834, "3-2": 116.42914295073045, "0-3": 17.77485813347323}
2025-08-19 17:55:01,1.86,172.0,33.0,{"1-0": -122.28598295180205, "2-1": -17.66149065106085, "3-2": 118.64803094458708, "0-3": 21.29944265827583}
2025-08-19 17:55:01,1.83,171.0,42.0,{"1-0": -133.2899277987629, "2-1": -12.561840882651417, "3-2": 124.18202081480607, "0-3": 21.669747866608244}
2025-08-19 17:55:01,1.88,171.0,38.0,{"1-0": -121.52858189076765, "2-1": -10.332700003732155, "3-2": 105.24917121123433, "0-3": 26.612110683265474}
2025-08-19 17:55:01,1.80,172.0,37.0,{"1-0": -128.47599095095077, "2-1": -11.994386852775243, "3-2": 114.35400133283353, "0-3": 26.11637647089249}
2025-08-19 17:55:02,1.86,171.0,40.0,{"1-0": -126.56103049761398, "2-1": -12.713110107118572, "3-2": 118.18825981761404, "0-3": 21.08588078711852}
2025-08-19 17:55:02,1.86,173.0,34.0,{"1-0": -124.99260291563836, "2-1": -11.194958739693988, "3-2": 110.9322685836949, "0-3": 25.25529307163744}
2025-08-19 17:55:02,1.82,171.0,42.0,{"1-0": -129.95384284314582, "2-1": -12.948065429760991, "3-2": 124.71941354523175, "0-3": 18.182494727675046}
2025-08-19 17:55:02,1.86,172.0,41.0,{"1-0": -120.13000719819604, "2-1": -10.34712229687478, "3-2": 106.08853614261491, "0-3": 24.38859335245592}
2025-08-19 17:55:02,1.82,171.0,38.0,{"1-0": -118.49288174469858, "2-1": -12.45840264648929, "3-2": 112.82667348809868, "0-3": 18.12461090308919}
2025-08-19 17:55:02,1.89,171.0,42.0,{"1-0": -124.90055875061017, "2-1": -13.832047856426263, "3-2": 114.82353673494822, "0-3": 23.909069872088203}
2025-08-19 17:55:02,1.81,171.0,37.0,{"1-0": -120.63499852212804, "2-1": -10.314894877400066, "3-2": 105.93103470253345, "0-3": 25.01885869699467}
2025-08-19 17:55:02,1.85,168.0,46.0,{"1-0": -131.2446725122385, "2-1": -10.753557825732482, "3-2": 115.0716029175919, "0-3": 26.926627420379056}
2025-08-19 17:55:02,1.85,173.0,36.0,{"1-0": -119.15270988779163, "2-1": -6.82482299532076, "3-2": 89.81987209157624, "0-3": 36.15766079153615}
