timestamp,distance(m),azimuth(deg),elevation(deg),phase_diff
2025-08-19 18:14:03,2.31,-48.0,26.0,{}
2025-08-19 18:14:04,2.32,-51.0,33.0,{"1-0": 85.67230506914436, "2-1": 116.49760040130705, "3-2": -99.84268472812673, "0-3": -102.32722074232468}
2025-08-19 18:14:04,2.30,-49.0,29.0,{"1-0": 72.72525630479666, "2-1": 115.1531438473569, "3-2": -89.09102626727942, "0-3": -98.78737388487413}
2025-08-19 18:14:04,2.26,-55.0,31.0,{"1-0": 86.01053817309871, "2-1": 111.51901236746619, "3-2": -90.84632118255699, "0-3": -106.68322935800792}
2025-08-19 18:14:04,2.26,-50.0,31.0,{"1-0": 75.45967356941796, "2-1": 115.52160769139047, "3-2": -75.57055571073003, "0-3": -115.41072555007838}
2025-08-19 18:14:04,2.29,-51.0,29.0,{"1-0": 81.53223775122035, "2-1": 111.81037437267047, "3-2": -86.3147503824499, "0-3": -107.02786174144093}
2025-08-19 18:14:04,2.29,-52.0,32.0,{"1-0": 82.85856417330307, "2-1": 113.50850446800209, "3-2": -85.20556633867463, "0-3": -111.16150230263052}
2025-08-19 18:14:04,2.28,-50.0,26.0,{"1-0": 76.05428505259171, "2-1": 114.98597283911337, "3-2": -85.75394517726147, "0-3": -105.2863127144436}
2025-08-19 18:14:04,2.27,-52.0,32.0,{"1-0": 81.92320818491686, "2-1": 120.93045267919909, "3-2": -95.58212633406563, "0-3": -107.27153453005033}
2025-08-19 18:14:04,2.30,-50.0,29.0,{"1-0": 76.41108614049354, "2-1": 114.06033916569369, "3-2": -82.89981829373556, "0-3": -107.57160701245164}
2025-08-19 18:14:04,2.28,-48.0,28.0,{"1-0": 83.19313159042105, "2-1": 113.45872007725698, "3-2": -89.5005980878585, "0-3": -107.15125357981952}
2025-08-19 18:14:05,2.28,-50.0,29.0,{"1-0": 88.05279406382546, "2-1": 110.72345114473053, "3-2": -94.56536739665435, "0-3": -104.21087781190163}
2025-08-19 18:14:05,2.29,-49.0,31.0,{"1-0": 78.86098610929645, "2-1": 116.77674271929328, "3-2": -91.09843152153705, "0-3": -104.53929730705269}
2025-08-19 18:14:05,2.31,-50.0,29.0,{"1-0": 79.55049819664386, "2-1": 113.06284283741827, "3-2": -90.75891130706374, "0-3": -101.85442972699836}
2025-08-19 18:14:05,2.31,-50.0,33.0,{"1-0": 82.92074254286865, "2-1": 114.11187520323709, "3-2": -88.76515076218386, "0-3": -108.26746698392188}
2025-08-19 18:14:05,2.33,-51.0,31.0,{"1-0": 76.23657163833958, "2-1": 111.70576990955225, "3-2": -86.58926495468613, "0-3": -101.3530765932057}
2025-08-19 18:14:05,2.33,-50.0,25.0,{"1-0": 77.7036836565585, "2-1": 115.44058594957977, "3-2": -87.77910853531448, "0-3": -105.36516107082379}
2025-08-19 18:14:05,2.30,-48.0,34.0,{"1-0": 80.81853101089756, "2-1": 122.36514085613422, "3-2": -96.72644823316674, "0-3": -106.45722363386503}
2025-08-19 18:14:05,2.28,-50.0,28.0,{"1-0": 75.73877413972325, "2-1": 109.83680305980594, "3-2": -92.168846455512, "0-3": -93.40673074401718}
2025-08-19 18:14:05,2.29,-51.0,30.0,{"1-0": 80.49081812764778, "2-1": 117.6397037269986, "3-2": -92.30789145345916, "0-3": -105.82263040118725}
2025-08-19 18:14:05,2.30,-48.0,27.0,{"1-0": 75.35329970107813, "2-1": 119.44442861837452, "3-2": -91.30304168438312, "0-3": -103.4946866350695}
2025-08-19 18:14:06,2.29,-46.0,25.0,{"1-0": 83.06279587554467, "2-1": 118.44292214727402, "3-2": -99.64676735107223, "0-3": -101.8589506717465}
2025-08-19 18:14:06,2.30,-50.0,34.0,{"1-0": 90.57060481139271, "2-1": 112.91658152834681, "3-2": -100.92845135064533, "0-3": -102.55873498909416}
2025-08-19 18:14:06,2.30,-48.0,26.0,{"1-0": 78.27135122783174, "2-1": 108.60317956187842, "3-2": -83.80566958436927, "0-3": -103.06886120534092}
2025-08-19 18:14:06,2.26,-49.0,25.0,{"1-0": 85.4467343236433, "2-1": 117.4676137253279, "3-2": -97.99610017950201, "0-3": -104.91824786946917}
2025-08-19 18:14:06,2.33,-51.0,27.0,{"1-0": 86.09735150154073, "2-1": 117.15592686247844, "3-2": -95.12561735882542, "0-3": -108.12766100519376}
2025-08-19 18:14:06,2.29,-51.0,30.0,{"1-0": 81.14997105898425, "2-1": 118.78147958012111, "3-2": -89.04076808194363, "0-3": -110.89068255716172}
2025-08-19 18:14:06,2.29,-51.0,30.0,{"1-0": 78.94648729770356, "2-1": 115.75117824651637, "3-2": -89.45607462261992, "0-3": -105.24159092160002}
2025-08-19 18:14:06,2.32,-52.0,31.0,{"1-0": 80.66900933655829, "2-1": 113.94078701049175, "3-2": -86.0383757507184, "0-3": -108.57142059633162}
2025-08-19 18:14:06,2.29,-49.0,28.0,{"1-0": 79.31083544237842, "2-1": 112.65264384089352, "3-2": -83.57316421577013, "0-3": -108.39031506750179}
2025-08-19 18:14:06,2.30,-51.0,31.0,{"1-0": 75.17486795870539, "2-1": 122.7033465274667, "3-2": -101.79419163618867, "0-3": -96.08402284998341}
2025-08-19 18:14:07,2.27,-48.0,32.0,{"1-0": 76.29670819107984, "2-1": 116.6496200418678, "3-2": -90.65646748837175, "0-3": -102.2898607445759}
2025-08-19 18:14:07,2.28,-51.0,31.0,{"1-0": 81.94559587060233, "2-1": 109.2527655411966, "3-2": -92.16489689916504, "0-3": -99.03346451263388}
